Estadística del Padrón Continuo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.- Madrid, Comunidad de ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Población por sexo, Sección y nacionalidad (principales nacionalidades).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unidades: Personas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CUSEC,Total Población,Españoles,Total Extranjeros,Total Unión Europea,Alemania,Bulgaria,Francia,Italia,Polonia,Portugal,Reino Unido,Rumanía,Total Europa No Comunitaria,Rusia,Ucrania,Total Africa,Argelia,Marruecos,Nigeria,Senegal,Total América,Argentina,Bolivia,Brasil,Colombia,Cuba,Chile,Ecuador,Paraguay,Perú,Rep. Dominicana,Uruguay,Venezuela,Total Asia,China,Pakistán,Oceanía y Apátridas
2807913092,2321,2005,316,114,0,10,4,5,7,1,0,85,13,0,13,24,1,17,0,1,139,4,13,3,13,7,1,49,14,13,11,4,2,26,24,0,0
2807913094,2270,2002,268,54,0,5,0,4,4,6,0,33,23,2,5,51,9,16,7,16,109,4,14,0,11,3,5,32,4,19,9,5,0,31,28,1,0
2807913103,800,758,42,5,0,1,0,0,0,0,0,3,7,0,7,1,0,0,0,0,27,1,0,0,6,1,1,13,1,0,3,0,0,2,2,0,0
2807913104,1772,1624,148,33,0,9,0,3,2,0,1,18,18,0,6,12,0,8,4,0,85,2,4,3,9,4,4,42,0,4,7,1,0,0,0,0,0
2807913108,1997,1668,329,112,2,11,3,2,17,6,0,71,10,2,0,12,0,5,2,0,188,7,16,5,20,0,5,67,12,31,17,0,0,7,6,0,0
2807913109,2299,2103,196,58,0,3,0,8,10,3,0,32,5,1,0,11,0,6,0,2,112,6,10,7,21,3,11,30,11,9,0,1,1,10,9,0,0
2807913110,931,754,177,53,0,0,2,2,17,1,0,31,7,3,4,21,0,15,1,2,94,1,0,0,8,1,8,52,1,13,6,1,1,2,0,1,0
2807913111,895,820,75,6,0,0,0,1,0,1,0,4,3,0,0,0,0,0,0,0,66,0,31,2,4,0,0,15,1,3,5,5,0,0,0,0,0
2807913112,1377,1285,92,25,0,0,0,1,0,1,0,20,7,0,5,2,0,1,0,0,55,2,14,0,3,0,0,28,1,3,4,0,0,3,0,0,0
2807913114,806,610,196,42,0,22,1,2,4,0,0,13,11,0,3,21,0,12,0,0,117,5,10,5,18,0,6,53,4,13,1,0,0,5,5,0,0
2807913115,1681,1461,220,72,0,5,0,0,11,5,0,51,7,3,3,16,2,6,0,0,123,3,8,5,13,0,10,53,2,7,15,0,1,2,1,0,0
2807913116,847,757,90,18,0,0,2,2,1,0,0,13,5,1,4,3,0,0,0,0,64,2,31,0,2,0,0,11,0,14,2,0,0,0,0,0,0
2807913117,892,779,113,16,0,1,0,0,4,3,0,8,4,4,0,7,0,3,0,1,83,0,15,0,3,1,0,49,0,9,3,2,0,3,0,0,0
2807913118,879,848,31,10,0,0,0,1,6,3,0,0,1,0,1,2,0,1,0,0,18,0,7,0,4,0,0,0,0,0,1,0,0,0,0,0,0
2807913119,1379,1077,302,87,0,4,0,2,23,6,0,52,15,0,11,4,0,3,0,0,153,1,15,2,18,2,0,42,8,35,21,0,0,43,21,3,0
2807913120,1319,1202,117,47,1,1,0,1,4,2,1,37,10,0,0,5,0,4,0,0,55,0,10,4,4,1,0,23,5,7,0,1,0,0,0,0,0
2807913121,910,778,132,10,0,0,0,0,0,0,0,9,1,0,1,16,2,0,1,0,52,3,2,1,17,5,0,11,3,9,0,0,0,51,12,1,2
2807913122,877,743,134,25,1,9,0,0,3,3,0,8,2,0,0,2,0,1,0,1,91,1,5,2,14,2,0,35,5,9,12,0,1,14,10,0,0
2807913123,1307,1219,88,40,1,0,2,2,0,3,1,31,0,0,0,2,0,1,1,0,44,3,6,0,4,1,1,13,1,10,2,0,2,2,0,0,0
2807913124,1539,1172,367,47,3,6,2,2,2,3,0,29,13,2,5,51,9,18,2,2,230,1,25,8,33,6,5,81,12,28,27,0,1,26,6,0,0
2807913125,1298,1035,263,50,1,6,1,3,9,0,0,30,27,1,19,17,0,4,0,0,146,6,21,0,26,0,1,45,3,22,20,0,1,23,23,0,0
2807913126,853,628,225,45,0,6,0,2,0,2,0,34,0,0,0,16,0,16,0,0,155,5,38,1,8,0,3,66,11,7,9,0,3,9,0,5,0
2807913127,1889,1676,213,74,5,0,2,5,10,5,2,39,9,5,2,2,0,1,0,0,90,2,2,7,17,6,3,23,5,11,3,0,4,38,35,0,0
2807913128,1446,1292,154,24,2,2,0,7,2,2,1,8,1,0,1,6,0,0,0,0,118,3,16,5,13,1,1,46,0,23,2,0,1,5,3,0,0
2807913129,927,815,112,18,1,0,0,1,2,0,1,13,1,1,0,8,0,8,0,0,51,0,4,0,9,0,0,20,3,9,3,0,1,34,34,0,0
2807913131,791,703,88,13,1,1,0,1,0,0,0,10,8,0,8,3,0,3,0,0,45,0,6,2,3,0,0,26,3,2,1,1,0,19,17,0,0
2807913132,1187,1064,123,49,0,1,1,0,0,3,0,42,2,0,0,11,0,11,0,0,54,0,1,5,4,0,0,23,5,6,7,0,2,7,7,0,0
2807913133,1022,972,50,10,0,0,0,0,0,0,0,10,0,0,0,4,0,3,0,0,32,1,10,0,0,2,2,8,1,4,0,0,0,4,3,0,0
2807913134,1108,1025,83,16,0,7,0,0,0,0,0,8,6,0,6,14,2,5,0,1,45,2,12,1,0,0,3,22,0,3,2,0,0,2,2,0,0
2807913135,956,863,93,30,0,0,0,2,0,3,0,25,0,0,0,5,1,2,0,0,55,1,5,1,15,0,0,12,9,4,3,1,1,3,3,0,0
2807913136,1156,1056,100,29,0,1,1,1,0,2,0,24,9,0,0,4,0,0,2,1,43,1,5,1,5,0,0,15,5,8,0,0,0,15,14,0,0
2807913137,1792,1581,211,61,1,3,3,10,10,4,1,27,4,0,4,9,0,7,0,0,112,2,8,7,1,4,0,40,6,34,6,1,1,25,21,0,0
2807913138,1010,890,120,35,0,0,0,3,14,2,0,13,0,0,0,7,0,3,0,0,75,0,19,1,19,1,4,10,3,14,3,0,1,3,1,0,0
2807913139,1113,867,246,65,0,5,0,1,8,3,0,47,2,2,0,10,4,2,1,0,148,3,18,1,13,0,0,41,5,52,0,0,2,21,20,0,0
2807913140,1638,1362,276,59,0,5,1,3,23,0,1,26,6,0,6,15,0,13,2,0,158,1,27,0,15,6,12,48,14,21,10,1,0,38,35,0,0
2807913142,1534,1251,283,82,2,4,1,3,17,5,0,49,2,1,1,12,0,11,0,0,176,0,15,2,32,6,3,51,13,24,13,0,3,11,11,0,0
2807913143,826,649,177,65,1,0,0,1,32,1,0,30,0,0,0,4,0,3,0,0,96,2,6,5,5,0,8,23,19,19,5,1,3,12,12,0,0
2807913144,1569,1247,322,76,0,1,2,1,12,2,1,55,2,1,1,53,0,26,2,5,162,3,16,11,23,1,6,50,6,30,8,0,3,29,29,0,0
2807913145,954,778,176,40,0,4,0,0,3,1,1,31,5,0,4,23,3,15,0,1,100,1,11,2,9,0,2,36,4,13,14,4,0,8,2,5,0
2807913146,1174,879,295,43,0,0,1,4,1,3,0,33,16,0,15,4,0,1,2,0,184,1,31,10,36,2,1,54,17,13,11,0,6,48,35,0,0
2807913147,1389,1040,349,67,0,2,0,2,2,2,0,58,2,0,0,33,3,22,1,4,220,3,33,13,24,2,4,101,11,14,11,0,3,27,18,7,0
2807913148,1316,979,337,60,0,5,0,1,5,2,0,46,12,0,3,23,0,18,1,0,194,0,25,4,24,2,5,81,8,16,18,0,7,48,13,2,0
2807913150,1475,1319,156,29,0,0,1,4,0,2,1,19,1,1,0,35,0,25,0,2,79,3,5,3,8,1,0,24,5,12,15,0,0,12,10,0,0
2807913153,1523,1276,247,37,0,0,1,5,5,3,0,23,4,1,2,31,0,31,0,0,156,5,27,12,15,3,6,42,6,21,11,0,0,19,13,0,0
2807913154,1240,1070,170,67,0,1,1,5,8,0,0,50,0,0,0,11,0,9,0,0,66,0,2,8,8,2,0,15,9,9,4,0,5,26,20,0,0
2807913155,2221,1698,523,131,4,15,2,2,9,15,0,84,36,10,9,60,1,53,0,0,248,7,36,22,22,7,7,83,16,31,3,1,6,48,36,7,0
2807913156,964,739,225,41,0,0,0,0,5,5,0,30,2,0,1,17,3,14,0,0,105,1,12,1,11,0,1,27,5,28,12,0,2,60,57,0,0
2807913157,1315,952,363,72,0,2,1,1,1,3,1,60,21,1,12,10,0,7,0,0,212,3,33,6,30,4,0,91,13,23,6,0,2,48,29,0,0
2807913158,1964,1561,403,87,1,16,2,4,4,6,0,53,6,0,6,43,0,23,3,0,232,6,37,6,21,2,0,81,7,39,16,3,3,35,23,1,0
2807913160,1841,1728,113,6,0,0,2,0,0,1,0,3,8,5,3,27,1,24,0,0,68,0,0,15,4,1,1,18,6,14,2,7,0,4,4,0,0
2807913161,1159,1068,91,23,0,4,0,0,0,0,0,18,6,0,5,1,0,0,0,1,53,7,4,1,1,0,1,26,5,5,1,0,0,8,7,0,0
2807913162,776,752,24,5,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,19,0,0,0,6,1,0,9,1,2,0,0,0,0,0,0,0
2807913163,1052,909,143,21,0,0,0,0,1,1,0,18,0,0,0,28,1,7,1,4,85,0,10,0,4,0,0,10,5,31,11,0,4,9,7,0,0
2807913164,925,814,111,48,0,5,0,4,2,4,1,32,2,2,0,14,0,7,0,0,42,2,6,2,6,6,0,6,0,6,0,0,4,5,5,0,0
2807913166,1939,1432,507,85,1,8,2,5,4,7,0,56,0,0,0,41,0,30,0,0,338,3,67,18,36,2,4,110,36,16,36,0,0,43,38,0,0
2807913168,2336,1601,735,146,1,34,0,5,20,3,3,76,30,0,18,90,4,66,1,14,400,1,80,9,20,3,4,155,13,55,38,1,3,69,64,0,0
2807913169,1476,1037,439,64,2,4,2,4,3,14,0,27,13,4,8,54,1,34,0,8,239,3,37,4,11,7,6,75,9,36,20,3,7,69,50,2,0
2807913170,1170,735,435,108,0,5,4,3,7,1,0,86,8,3,5,44,5,39,0,0,213,5,59,6,12,0,1,61,20,21,17,0,0,62,53,0,0
2807913171,1105,797,308,56,2,11,3,1,9,1,0,29,21,1,20,26,0,26,0,0,176,3,18,3,16,4,0,71,10,27,10,0,2,29,28,0,0
2807913172,1182,806,376,40,3,3,3,0,20,3,1,7,3,1,2,30,0,16,4,10,247,1,23,7,19,1,0,110,13,24,32,1,1,56,47,0,0
2807913173,1115,756,359,65,0,7,0,3,10,2,0,39,9,0,8,18,0,16,0,0,253,12,31,3,20,10,2,104,7,39,17,0,0,14,9,0,0
2807913174,1539,1096,443,54,0,18,1,1,18,1,1,12,11,6,4,33,0,24,0,1,296,1,56,4,18,1,0,131,4,27,24,1,1,49,32,2,0
2807913175,1459,972,487,139,1,36,1,8,44,9,0,39,5,0,3,71,7,52,0,0,241,7,23,6,21,5,2,59,21,30,17,0,4,31,25,2,0
2807913176,1198,815,383,58,0,13,0,1,3,6,1,33,20,1,4,34,0,24,6,2,257,1,44,2,18,2,1,155,4,10,14,0,2,14,5,0,0
2807913177,1148,826,322,58,0,0,0,2,8,4,0,44,2,1,0,27,1,25,0,0,223,11,32,1,18,5,0,93,11,25,17,0,1,12,12,0,0
2807913178,1328,1259,69,17,0,3,1,2,1,1,0,8,2,1,1,15,0,11,0,4,27,2,0,1,0,1,0,12,1,6,1,0,0,8,6,0,0
2807913179,704,660,44,11,0,0,0,2,2,0,0,7,0,0,0,9,2,6,0,0,23,1,3,0,1,1,0,8,1,1,5,0,2,1,1,0,0
2807913180,1046,986,60,17,1,2,1,1,4,0,0,7,1,1,0,4,0,3,0,0,38,0,7,0,2,0,0,14,1,7,0,0,4,0,0,0,0
2807913181,1292,1217,75,18,0,0,1,0,0,4,0,13,6,0,4,8,0,7,0,0,34,1,5,6,5,2,0,0,0,5,7,0,1,9,9,0,0
2807913182,1208,1062,146,46,2,17,1,4,3,3,4,11,6,0,4,1,0,1,0,0,89,6,19,0,10,2,0,18,11,18,0,0,0,4,0,0,0
2807913183,1294,1130,164,37,0,0,2,0,8,5,1,20,0,0,0,3,0,3,0,0,118,3,10,1,9,0,0,22,22,27,14,0,1,6,5,0,0
2807913184,1798,1555,243,83,0,13,2,4,1,1,0,59,3,0,0,16,1,14,0,0,128,4,40,7,10,3,5,33,2,18,3,0,0,13,7,0,0
2807913185,1626,1124,502,101,2,6,1,1,12,2,5,71,22,4,5,63,4,37,0,2,314,1,66,5,33,4,1,132,24,17,15,0,2,2,2,0,0
2807913186,2251,1760,491,133,1,11,1,11,9,13,2,73,9,0,5,50,0,13,0,20,274,5,38,10,33,2,2,103,13,33,14,6,2,25,24,0,0
2807913187,1745,1403,342,81,3,3,0,3,7,7,0,57,8,4,0,42,0,30,2,1,185,5,30,2,8,0,0,84,1,34,8,0,5,26,22,0,0
2807913189,1219,861,358,86,1,11,0,3,3,1,1,65,3,3,0,40,4,15,1,3,216,0,59,5,9,5,0,82,2,23,15,0,3,13,2,0,0
2807913190,3211,2199,1012,251,10,64,4,8,13,17,1,128,21,4,8,110,2,60,3,9,587,16,101,25,25,11,0,226,30,64,60,0,12,43,24,10,0
2807913191,2153,1734,419,108,2,26,0,3,11,3,0,62,7,0,3,20,0,16,0,0,267,5,34,7,30,5,0,80,2,51,22,0,11,17,14,0,0
2807913192,1409,979,430,116,3,16,1,5,12,2,1,74,10,3,2,43,2,36,0,2,173,2,15,4,13,6,3,79,2,24,9,1,1,88,78,3,0
2807913193,1378,1021,357,43,0,1,4,8,4,7,1,17,16,1,12,38,0,30,0,1,218,4,26,4,16,6,4,100,11,24,13,1,1,42,31,0,0
2807913194,1669,1102,567,88,1,2,4,10,10,5,1,51,12,3,3,63,2,48,0,1,297,6,43,12,17,2,1,115,14,36,20,0,11,107,92,0,0
2807913195,1113,879,234,40,2,1,3,1,0,7,1,24,6,4,0,16,0,7,0,5,135,1,17,2,20,3,0,61,1,11,11,0,3,37,34,0,0
2807913196,1228,820,408,109,2,4,3,9,17,2,1,68,9,0,9,44,0,43,0,1,192,8,15,2,18,1,5,86,18,24,13,0,2,54,51,0,0
2807913197,1631,1034,597,116,2,18,2,13,0,2,3,73,23,3,16,81,8,49,1,13,283,9,45,16,13,3,1,97,11,42,20,0,9,94,76,6,0
2807913198,1342,1234,108,28,1,1,5,2,4,2,0,12,9,3,6,6,0,2,0,1,60,1,8,4,8,5,1,11,3,13,4,1,1,5,4,0,0
2807913199,1743,1607,136,53,1,4,1,15,3,2,1,25,5,1,4,3,0,2,0,0,74,5,14,6,2,1,0,9,6,18,3,0,9,1,1,0,0
2807913200,1524,1423,101,28,0,5,1,0,0,0,0,21,4,0,1,4,0,2,0,0,50,1,12,4,4,3,0,11,0,3,6,0,1,15,14,0,0
2807913201,1135,1040,95,22,0,3,0,2,4,0,0,13,7,2,0,6,2,2,0,0,43,3,8,0,3,2,3,16,0,4,0,0,4,17,10,0,0
2807913202,1603,1413,190,63,1,1,5,0,4,0,0,52,2,0,0,11,1,9,0,0,108,8,29,2,12,3,5,24,4,3,9,0,2,6,6,0,0
2807913203,1567,1447,120,32,0,5,0,2,0,0,2,23,6,0,1,6,1,3,0,0,60,1,15,0,4,1,2,13,0,19,1,0,2,15,12,0,1
2807913204,1582,1481,101,29,2,4,2,1,0,0,3,17,2,0,2,5,0,5,0,0,64,1,1,1,3,2,1,27,6,15,2,1,0,1,0,0,0
2807913205,1301,1262,39,15,0,1,1,0,9,0,0,4,1,0,1,1,0,1,0,0,22,4,3,0,3,2,1,5,0,1,0,1,0,0,0,0,0
2807913206,2389,1970,419,90,3,3,3,1,13,1,3,62,13,0,8,57,2,42,0,0,230,3,19,8,23,16,2,89,12,30,18,1,3,29,14,0,0
2807913207,2313,2167,146,67,1,14,1,1,3,2,0,45,3,0,3,6,0,4,0,0,67,5,6,0,5,9,8,5,3,8,2,2,5,3,3,0,0
2807913208,1916,1787,129,62,1,0,1,4,1,0,1,51,16,0,14,2,0,1,0,0,48,0,0,4,1,1,0,17,13,8,4,0,0,1,0,0,0
2807913209,1627,1532,95,28,3,1,0,3,0,0,0,20,0,0,0,6,0,5,0,1,60,3,4,5,3,5,8,12,2,6,0,4,6,1,0,0,0
2807913210,2646,2458,188,81,0,7,2,2,0,6,1,62,7,2,0,42,2,30,1,3,57,2,1,0,3,2,2,26,3,7,5,0,6,1,0,0,0
2807913211,1029,923,106,36,1,13,0,0,6,8,0,7,4,0,2,4,0,4,0,0,47,1,4,1,9,3,1,10,6,4,5,0,0,15,10,0,0
2807913212,1011,898,113,52,2,15,1,0,7,1,0,26,9,0,6,0,0,0,0,0,52,0,6,0,18,2,0,14,0,4,6,0,1,0,0,0,0
2807913213,1311,1243,68,21,0,4,0,2,0,0,0,14,9,0,9,4,0,3,0,0,29,1,0,0,4,2,0,10,0,5,1,4,0,5,4,0,0
2807913214,1394,1266,128,33,1,1,1,6,0,1,0,21,7,4,1,37,8,14,1,0,49,1,9,1,8,1,1,5,6,6,9,0,0,2,2,0,0
2807913215,1197,901,296,80,0,11,0,1,3,2,0,63,15,5,5,17,0,10,1,2,174,5,31,2,12,6,1,67,9,20,13,0,0,10,5,0,0
2807913216,1359,1146,213,85,1,13,2,14,11,6,4,30,5,1,3,13,0,7,6,0,79,3,3,4,37,5,2,8,2,0,2,4,4,31,20,0,0
2807914001,688,585,103,19,0,11,0,1,0,0,0,6,1,1,0,26,2,5,2,2,57,1,8,0,4,0,4,23,4,9,2,0,0,0,0,0,0
2807914002,1451,1275,176,43,0,11,0,0,2,4,0,25,6,0,3,1,0,1,0,0,126,5,0,2,21,1,3,30,3,36,12,0,8,0,0,0,0
2807914003,720,628,92,19,0,0,0,6,0,0,0,13,0,0,0,5,0,5,0,0,62,4,1,2,9,1,1,10,8,20,3,0,2,6,0,0,0
2807914004,1372,1252,120,19,1,0,2,5,0,1,3,4,1,0,0,2,0,2,0,0,79,2,7,1,15,0,5,8,8,20,5,3,4,19,16,0,0
2807914005,782,720,62,21,0,5,2,3,0,0,0,9,0,0,0,1,0,0,0,0,36,0,7,0,0,0,0,14,0,8,0,0,0,4,3,0,0
2807914006,659,633,26,3,0,0,0,1,0,0,0,2,1,0,1,5,0,0,4,0,16,0,2,1,3,1,1,1,1,2,1,0,2,1,0,0,0
2807914010,1374,1332,42,23,1,5,0,0,0,1,1,10,0,0,0,1,0,0,0,1,17,0,2,5,1,0,1,0,5,0,0,0,3,1,1,0,0
2807914011,682,579,103,63,1,28,1,7,0,3,0,21,0,0,0,6,0,0,0,4,28,0,4,2,1,1,2,11,1,4,1,0,1,6,5,0,0
2807914012,928,847,81,25,0,4,0,3,0,2,1,15,0,0,0,2,0,0,0,0,32,1,2,3,15,0,0,0,4,6,0,0,0,22,19,0,0
2807914013,1156,1097,59,7,0,0,1,1,0,0,0,5,4,0,2,3,0,2,0,0,37,4,2,1,2,0,1,8,1,10,5,0,0,8,8,0,0
2807914014,721,688,33,4,0,1,1,0,2,0,0,0,1,0,0,0,0,0,0,0,27,1,4,1,2,1,0,13,1,1,3,0,0,1,0,0,0
2807914015,952,895,57,16,0,0,2,0,1,0,1,11,0,0,0,0,0,0,0,0,41,0,3,0,12,1,1,9,1,11,0,0,1,0,0,0,0
2807914016,809,728,81,31,2,1,0,3,0,6,0,15,2,0,2,3,0,1,0,0,44,2,3,0,14,0,1,8,5,7,0,0,0,1,1,0,0
2807914017,842,755,87,29,0,6,1,2,0,7,2,11,0,0,0,3,0,3,0,0,55,3,6,1,4,3,1,12,13,9,2,0,1,0,0,0,0
2807914018,1212,1123,89,31,1,0,0,5,6,0,1,17,25,1,23,2,0,2,0,0,31,1,11,0,1,2,4,1,1,7,0,0,1,0,0,0,0
2807914019,658,606,52,6,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,41,1,9,2,10,0,0,6,9,3,0,0,0,5,0,0,0
2807914020,1017,955,62,21,0,2,0,2,0,0,0,15,6,0,0,0,0,0,0,0,35,0,0,6,6,1,2,4,1,11,0,0,2,0,0,0,0
2807914021,986,933,53,12,0,0,1,0,4,5,0,1,0,0,0,1,0,1,0,0,33,1,2,3,2,1,0,19,0,3,0,0,1,7,7,0,0
2807914022,907,837,70,8,0,2,2,2,0,2,0,0,0,0,0,4,0,4,0,0,52,5,2,0,5,1,4,15,3,5,6,0,2,6,5,0,0
2807914023,643,604,39,14,2,0,0,1,0,2,2,7,6,5,1,4,0,0,0,0,15,0,1,0,0,1,0,4,0,2,0,0,5,0,0,0,0
2807914024,936,878,58,16,0,0,0,4,0,1,0,11,4,3,1,2,0,0,0,0,34,1,0,3,4,0,0,2,9,8,0,0,4,2,0,0,0
2807914025,1194,1036,158,36,4,1,1,5,0,1,2,22,7,0,4,5,0,1,0,2,104,5,14,7,13,4,1,20,11,20,2,0,1,6,6,0,0
2807914026,986,758,228,53,0,6,0,2,3,4,0,37,2,0,2,8,1,7,0,0,162,4,8,15,13,2,3,50,14,33,15,0,3,3,1,0,0
2807914027,1270,1024,246,77,0,16,0,5,6,2,2,45,9,0,2,4,0,3,0,0,139,0,17,3,8,0,5,34,13,23,17,3,0,16,16,0,1
2807914028,998,810,188,53,0,3,1,1,2,1,0,44,0,0,0,16,1,12,0,2,106,2,14,6,21,0,0,25,6,18,9,0,2,13,4,0,0
2807914029,991,838,153,40,1,3,3,4,1,1,1,25,0,0,0,8,0,8,0,0,103,4,3,6,13,2,1,21,2,26,3,0,7,2,0,0,0
2807914030,1863,1737,126,33,0,7,5,4,0,2,0,13,2,2,0,5,1,3,0,0,77,2,15,6,12,1,5,14,0,19,0,0,0,9,4,0,0
2807914031,949,866,83,16,0,1,6,1,0,3,0,4,5,0,5,3,0,1,0,0,53,0,10,0,2,0,0,8,6,9,13,0,2,6,6,0,0
2807914032,1079,1018,61,15,0,3,4,4,2,0,0,1,9,0,9,0,0,0,0,0,37,1,7,1,6,0,0,14,1,6,0,0,0,0,0,0,0
2807914033,789,673,116,22,0,0,0,0,7,0,3,10,6,0,6,1,0,0,0,0,87,1,9,6,5,2,0,26,8,28,1,0,0,0,0,0,0
2807914034,959,882,77,29,1,7,1,1,0,3,3,12,11,1,10,6,0,0,1,0,31,1,4,2,4,0,0,6,1,5,3,0,0,0,0,0,0
2807914035,836,655,181,58,0,15,4,1,1,1,0,35,0,0,0,6,2,4,0,0,105,0,11,1,10,2,4,26,11,29,2,0,4,12,12,0,0
2807914036,1140,925,215,39,0,4,0,4,3,2,1,24,7,1,2,2,0,2,0,0,149,1,6,2,21,3,0,63,3,29,9,0,2,18,18,0,0
2807914037,1034,860,174,54,0,10,3,9,3,3,0,25,12,2,7,3,0,0,0,3,101,2,4,3,20,3,1,35,5,13,2,1,2,4,1,3,0
2807914038,879,666,213,63,0,4,2,4,2,2,1,47,0,0,0,19,0,14,0,0,131,0,13,3,29,0,2,58,0,15,2,0,1,0,0,0,0
2807914039,1229,1008,221,39,0,3,1,3,3,0,4,23,10,0,4,12,0,8,0,3,144,2,19,3,21,1,9,36,7,35,2,0,4,15,13,0,1
2807914040,1985,1878,107,27,2,5,4,3,2,2,0,5,2,0,1,6,0,5,0,1,68,1,3,5,8,2,2,16,10,11,1,0,3,4,4,0,0
2807914041,996,968,28,9,0,0,2,1,1,0,4,0,3,0,3,0,0,0,0,0,16,3,0,5,0,0,0,3,1,0,0,0,1,0,0,0,0
2807914042,1255,1198,57,9,1,0,0,2,0,1,0,5,2,0,0,7,0,6,0,0,31,0,1,0,10,2,0,1,2,6,4,0,1,8,8,0,0
2807914043,843,786,57,16,0,5,1,1,0,1,2,5,4,0,4,1,0,0,0,0,35,0,0,1,1,1,0,12,1,12,7,0,0,1,1,0,0
2807914044,1015,898,117,45,1,12,0,2,2,0,1,26,6,0,5,4,0,3,0,0,51,0,2,1,10,3,0,19,5,6,0,1,0,11,9,0,0
2807914045,1012,865,147,32,0,4,1,7,0,1,1,16,9,1,8,4,0,3,0,0,98,1,6,1,20,1,0,33,5,22,3,0,2,4,0,0,0
2807914046,1174,970,204,73,0,4,5,3,7,4,1,48,23,1,21,4,0,1,0,0,103,4,16,0,8,2,0,39,1,29,3,0,0,1,0,1,0
2807914047,1148,877,271,66,3,11,2,7,5,3,1,32,0,0,0,21,0,8,3,0,181,0,15,17,17,0,1,66,8,29,9,2,0,3,0,0,0
2807914048,1168,918,250,32,1,3,2,8,2,0,0,15,16,1,12,20,0,9,0,0,173,2,23,10,23,0,0,45,6,42,10,6,5,9,2,0,0
2807914049,1204,963,241,45,0,0,1,5,2,7,3,25,10,1,0,10,0,5,0,0,170,2,29,8,10,3,0,43,4,46,2,0,3,6,6,0,0
2807914050,1093,902,191,44,0,0,0,2,0,1,0,40,1,0,1,13,0,8,0,0,131,2,22,0,8,1,3,36,9,25,10,6,2,2,0,0,0
2807914051,1078,875,203,36,0,14,0,0,0,0,0,21,1,1,0,22,0,1,0,0,138,7,8,1,12,1,0,33,5,58,4,0,0,6,6,0,0
2807914052,991,819,172,35,0,1,0,2,2,3,0,26,5,2,0,12,0,7,5,0,111,1,13,9,20,0,4,31,2,27,1,1,2,9,8,0,0
2807914053,840,654,186,45,0,1,4,3,4,0,0,32,0,0,0,18,0,6,1,0,106,0,3,1,15,6,0,48,3,21,4,1,1,17,17,0,0
2807914054,1179,984,195,24,4,9,0,1,0,0,1,9,6,1,2,17,0,2,4,0,144,0,11,0,14,0,0,64,5,35,12,1,1,4,2,0,0
2807914055,972,865,107,42,1,5,0,4,10,1,0,19,9,0,7,12,0,2,0,0,44,0,4,0,2,0,0,21,1,12,2,0,0,0,0,0,0
2807914056,772,681,91,34,0,1,3,3,4,4,2,17,1,0,0,4,0,1,0,0,52,0,0,3,7,1,0,17,6,11,0,0,6,0,0,0,0
2807914057,1048,868,180,41,1,4,2,8,5,1,0,20,1,1,0,5,0,5,0,0,119,1,4,3,14,1,10,35,9,20,9,0,2,14,10,0,0
2807914058,971,815,156,18,0,9,0,3,2,1,1,2,2,0,2,9,0,9,0,0,109,1,6,3,25,8,1,28,4,27,3,1,0,18,18,0,0
2807914059,1489,1238,251,61,0,5,2,5,2,1,1,44,4,0,4,9,0,5,0,2,159,1,14,9,14,2,1,67,3,29,3,0,10,18,18,0,0
2807914060,744,708,36,14,0,2,0,1,0,2,0,9,3,0,3,0,0,0,0,0,19,0,1,0,1,0,0,8,7,2,0,0,0,0,0,0,0
2807914061,1452,1358,94,41,0,5,1,3,0,0,0,31,3,0,3,1,0,0,0,0,44,0,9,0,3,0,2,15,3,4,2,0,5,5,5,0,0
2807914062,1104,975,129,26,5,9,3,2,2,0,0,3,11,1,10,1,0,0,0,1,82,5,4,3,7,0,0,30,12,17,0,0,4,9,9,0,0
2807914063,992,917,75,24,2,0,4,2,4,0,0,12,1,0,0,2,0,0,0,0,44,2,8,0,1,0,0,6,1,12,8,0,3,3,3,0,1
2807914064,1191,1026,165,34,0,7,0,2,4,0,4,15,5,0,0,6,0,6,0,0,109,9,8,5,21,2,2,23,12,15,6,0,2,11,8,0,0
2807914065,953,841,112,46,1,2,0,2,0,1,0,38,1,0,0,6,0,3,0,1,57,0,2,7,8,0,0,14,4,8,5,2,7,2,1,0,0
2807914066,784,603,181,34,0,4,0,1,3,1,0,25,0,0,0,17,0,14,0,0,113,2,6,9,14,4,4,20,5,28,6,0,3,17,10,0,0
2807914067,1180,896,284,69,0,21,1,4,1,9,1,32,7,1,3,20,0,6,0,0,178,0,8,12,20,3,2,80,9,30,4,0,5,10,10,0,0
2807914068,728,558,170,45,0,30,0,8,3,1,0,2,0,0,0,4,0,3,0,0,114,1,4,6,15,3,2,37,1,24,8,0,2,7,6,0,0
