Estadística del Padrón Continuo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.- Madrid, Comunidad de ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Población por sexo, Sección y nacionalidad (principales nacionalidades).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unidades: Personas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CUSEC,Total Población,Españoles,Total Extranjeros,Total Unión Europea,Alemania,Bulgaria,Francia,Italia,Polonia,Portugal,Reino Unido,Rumanía,Total Europa No Comunitaria,Rusia,Ucrania,Total Africa,Argelia,Marruecos,Nigeria,Senegal,Total América,Argentina,Bolivia,Brasil,Colombia,Cuba,Chile,Ecuador,Paraguay,Perú,República Dominicana,Uruguay,Venezuela,Total Asia,China,Pakistán,Oceanía y Apátridas
2807910138,743,682,61,33,0,0,1,0,14,3,1,14,0,0,0,0,0,0,0,0,17,2,2,1,4,0,0,2,1,3,1,0,0,11,10,0,0
2807910139,1106,919,187,38,0,0,1,4,5,4,0,22,26,6,16,11,0,9,0,0,92,1,4,8,12,1,2,26,7,5,13,2,2,20,18,0,0
2807910140,842,752,90,24,1,2,0,3,5,0,0,13,9,0,7,5,0,5,0,0,42,1,0,9,2,0,0,7,3,5,11,0,0,10,7,0,0
2807910142,1695,1374,321,80,1,4,0,4,13,9,0,48,30,0,19,32,0,14,17,0,133,1,10,5,10,10,1,27,19,7,19,0,7,46,32,0,0
2807910143,1263,1086,177,39,0,6,1,1,6,1,0,16,6,3,0,3,0,1,1,0,100,0,16,4,21,5,0,14,13,13,9,0,2,29,28,0,0
2807910144,1325,943,382,92,0,9,1,5,5,8,0,63,19,2,16,28,1,22,0,0,203,6,7,5,12,9,0,25,24,8,34,0,5,40,32,1,0
2807910145,1541,1181,360,111,0,4,2,0,17,2,1,84,17,2,7,27,0,18,1,0,188,0,6,11,15,1,4,17,20,11,43,1,13,17,14,0,0
2807910146,1222,980,242,80,0,0,1,4,13,12,1,48,22,6,15,23,0,17,0,0,94,1,4,3,11,0,1,9,9,12,29,0,2,23,15,1,0
2807910147,1474,1099,375,83,1,9,0,0,10,2,1,58,47,0,43,34,0,26,0,0,189,2,13,1,10,3,1,11,20,15,57,0,6,22,10,11,0
2807910148,1438,1072,366,93,1,1,1,8,11,3,0,66,21,1,14,19,1,16,0,0,208,1,8,11,16,0,1,21,10,13,52,0,7,25,12,0,0
2807910149,1007,701,306,111,3,2,0,1,30,4,0,69,25,1,20,15,0,14,0,0,137,1,9,1,7,2,0,17,38,13,32,0,1,18,15,0,0
2807910150,862,650,212,43,1,2,0,3,5,5,0,27,27,0,27,18,0,15,0,1,116,2,7,0,13,1,0,12,25,7,20,0,2,8,6,0,0
2807910151,1787,1433,354,118,0,12,6,8,15,8,3,64,4,0,3,15,0,10,1,0,175,1,20,0,16,2,0,12,23,21,33,0,4,42,21,0,0
2807910152,773,733,40,14,0,0,1,3,3,2,0,5,2,0,0,2,0,2,0,0,14,0,1,1,0,1,0,1,5,3,0,0,0,8,8,0,0
2807910153,2483,2216,267,120,1,16,2,6,14,8,5,64,5,0,4,10,1,4,0,1,97,3,5,2,7,2,0,19,7,10,18,1,9,35,26,1,0
2807910154,801,705,96,32,0,4,0,1,11,0,1,14,0,0,0,11,0,9,0,0,48,1,4,5,3,0,0,4,0,4,16,1,0,5,2,0,0
2807910156,897,876,21,10,0,3,1,3,1,0,1,1,8,0,8,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
2807910157,747,743,4,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2807910158,1233,1205,28,6,0,0,0,0,0,1,1,2,3,0,1,4,0,3,0,0,13,1,2,1,3,0,0,1,1,2,0,0,0,2,1,0,0
2807910159,1190,1171,19,2,0,0,0,1,0,0,0,1,3,0,3,1,0,1,0,0,4,0,0,0,1,0,0,2,0,0,0,0,1,9,1,0,0
2807910161,1641,1451,190,58,1,6,0,7,2,4,1,37,17,4,9,17,0,8,0,3,90,4,6,3,13,6,1,9,13,18,1,0,5,8,7,0,0
2807910162,912,775,137,58,0,18,0,2,1,0,1,36,13,0,13,9,0,9,0,0,52,0,7,4,16,5,0,3,1,8,2,0,1,5,0,0,0
2807910163,756,638,118,33,1,6,0,2,5,0,0,19,12,1,11,18,0,18,0,0,36,0,3,1,7,0,1,6,8,3,3,0,0,19,5,0,0
2807910164,1393,1132,261,98,0,12,0,1,12,0,0,72,48,0,36,23,0,21,0,0,87,3,4,8,16,5,0,13,5,13,6,0,1,5,3,0,0
2807910165,1158,1037,121,38,1,3,0,3,8,2,0,21,10,0,10,15,0,13,2,0,37,2,3,1,6,0,1,3,7,5,3,0,1,21,9,0,0
2807910167,2253,2129,124,21,1,1,1,1,2,0,1,14,7,1,6,21,0,18,1,0,69,2,4,4,10,0,0,13,9,16,2,0,4,6,6,0,0
2807910168,1306,1089,217,82,0,18,0,0,15,3,1,44,17,0,13,24,1,15,3,0,73,1,13,2,13,3,0,12,3,15,4,0,3,21,12,0,0
2807910169,776,685,91,27,0,2,0,1,1,1,0,22,5,1,3,12,0,10,1,0,42,0,2,0,7,0,0,4,4,17,7,0,0,5,4,0,0
2807910170,1178,1038,140,31,1,12,0,3,0,2,0,12,14,0,13,4,0,1,0,0,80,1,17,1,4,1,0,8,6,18,8,0,0,11,3,0,0
2807910171,1107,1036,71,27,3,4,0,0,4,0,1,15,10,2,7,2,0,1,0,0,32,0,2,2,5,1,0,2,1,3,2,0,0,0,0,0,0
2807910172,735,665,70,19,0,9,0,1,0,3,2,4,1,0,0,11,1,9,1,0,38,2,11,0,5,0,0,6,2,4,1,0,3,1,1,0,0
2807910173,1592,1446,146,57,0,9,0,0,10,7,5,26,22,0,16,5,0,3,0,0,53,1,6,5,12,0,0,10,3,10,0,1,1,9,6,0,0
2807910174,944,860,84,26,2,4,0,2,3,1,0,14,6,1,5,13,0,5,1,0,34,2,0,0,5,3,0,3,1,7,3,0,3,5,5,0,0
2807910175,864,779,85,23,1,4,3,0,0,8,0,7,12,0,11,2,0,2,0,0,44,0,2,1,7,1,0,9,0,3,10,0,10,4,3,0,0
2807910176,1248,1119,129,42,0,13,3,0,5,2,1,18,5,1,4,2,0,2,0,0,77,2,11,1,12,1,0,6,5,13,13,0,2,3,2,0,0
2807910178,1054,987,67,23,0,2,0,4,3,4,0,10,14,0,13,3,0,0,0,0,27,0,0,4,8,1,0,1,1,2,7,1,1,0,0,0,0
2807910179,1127,1018,109,25,0,5,0,5,0,0,0,9,7,0,7,3,0,1,1,0,64,1,6,0,15,3,0,7,5,2,12,2,6,10,8,0,0
2807910180,1254,1128,126,26,1,1,0,1,0,4,0,19,11,1,6,19,0,15,0,0,54,1,5,1,14,1,1,2,2,15,11,1,0,16,1,0,0
2807910181,1175,1078,97,24,0,0,0,1,0,0,2,21,10,0,10,10,0,9,0,0,52,1,1,0,11,3,0,8,6,12,6,0,2,1,1,0,0
2807910182,1106,963,143,68,0,22,1,2,7,3,0,33,7,0,4,13,0,6,0,0,51,0,4,0,6,6,1,10,0,15,2,0,1,4,4,0,0
2807910183,991,897,94,47,1,8,0,0,2,2,1,30,6,0,6,2,0,1,0,0,39,0,4,0,9,0,0,9,0,12,1,0,3,0,0,0,0
2807910184,953,871,82,29,0,1,0,1,1,0,0,25,18,0,15,5,0,4,1,0,25,0,3,1,1,0,0,8,3,0,0,0,0,5,5,0,0
2807910185,773,674,99,40,0,10,0,1,13,2,0,14,9,5,4,2,0,2,0,0,47,2,4,0,7,0,1,11,8,3,3,0,0,1,0,0,0
2807910187,1266,1129,137,29,0,10,0,3,1,2,0,13,5,0,5,3,0,0,0,0,100,1,10,1,4,4,0,12,7,26,5,0,3,0,0,0,0
2807910188,981,887,94,26,0,3,0,4,6,5,0,7,8,0,5,3,0,3,0,0,54,2,4,1,4,0,5,6,6,12,8,0,0,3,3,0,0
2807910189,1481,1319,162,46,0,6,1,0,2,7,1,29,16,0,15,2,0,1,0,0,86,0,13,6,7,0,0,12,9,16,12,0,2,12,7,0,0
2807910190,1080,923,157,40,0,0,1,5,7,1,0,25,15,1,10,19,0,18,0,0,68,5,6,1,3,2,3,6,6,22,2,0,1,15,15,0,0
2807910191,1602,1378,224,60,0,8,0,2,7,6,0,37,78,1,75,7,0,2,0,0,73,2,1,6,10,2,1,12,9,16,9,1,3,6,5,1,0
2807910192,1685,1595,90,36,2,1,0,3,3,4,0,21,9,0,9,11,0,11,0,0,29,1,0,3,11,0,0,5,0,3,1,2,0,5,5,0,0
2807910193,762,729,33,10,0,0,0,1,0,0,0,9,4,1,3,0,0,0,0,0,19,1,5,0,2,0,0,4,0,5,1,0,0,0,0,0,0
2807910194,937,852,85,29,0,7,1,4,2,2,0,13,19,4,10,4,2,2,0,0,33,1,11,3,4,2,0,2,0,0,1,0,1,0,0,0,0
2807910196,683,574,109,41,0,20,0,4,2,1,0,14,10,0,10,5,0,5,0,0,53,0,0,5,10,2,0,18,0,2,8,0,0,0,0,0,0
2807910197,1310,1193,117,44,0,0,0,3,8,1,0,32,22,0,22,4,0,3,1,0,45,0,4,1,3,2,0,6,13,7,6,0,0,2,0,0,0
2807910198,1307,1201,106,40,0,14,0,1,0,1,2,21,26,1,24,2,0,1,1,0,38,1,0,0,6,1,0,2,10,1,2,0,0,0,0,0,0
2807910199,1612,1455,157,51,0,15,0,0,6,0,0,28,29,0,29,11,0,6,1,0,47,1,2,0,4,4,5,2,4,3,2,0,6,19,19,0,0
2807910201,1063,991,72,20,0,0,0,4,0,0,0,15,12,1,0,0,0,0,0,0,36,1,2,6,4,2,0,2,3,5,4,0,1,4,3,0,0
2807910202,735,679,56,24,0,0,0,1,6,0,1,15,1,0,1,2,0,2,0,0,29,4,0,1,5,0,3,1,0,0,0,0,0,0,0,0,0
2807910203,1516,1361,155,53,1,13,0,2,2,0,1,32,18,0,18,5,1,3,1,0,63,0,7,5,8,0,0,5,7,2,9,2,0,16,16,0,0
2807910204,861,748,113,32,0,3,1,4,2,0,0,22,22,2,19,4,0,1,1,0,42,0,6,0,10,1,0,5,1,5,2,1,2,13,8,0,0
2807910205,1430,1359,71,18,0,2,0,4,11,0,1,0,11,0,11,4,0,4,0,0,29,1,0,1,6,1,0,3,0,11,0,1,2,9,8,0,0
2807910206,1302,1171,131,38,0,6,5,5,4,1,2,0,18,7,0,4,0,2,2,0,42,1,1,6,0,1,0,5,9,2,7,0,2,29,22,0,0
2807910207,1424,1338,86,15,0,3,0,0,1,0,1,9,15,0,8,0,0,0,0,0,53,0,6,8,8,0,0,11,6,5,1,0,0,3,2,0,0
2807910209,1291,1122,169,48,0,7,1,6,9,3,1,18,54,0,54,4,0,4,0,0,55,1,1,2,13,2,0,6,10,4,2,0,3,8,8,0,0
2807910210,1168,1111,57,17,0,0,0,0,5,2,0,9,15,2,11,1,0,0,0,0,22,1,0,0,1,2,0,6,2,0,6,0,0,2,2,0,0
2807910211,994,921,73,27,1,0,2,10,0,1,4,8,2,0,2,5,0,4,0,0,26,1,0,6,3,2,2,0,6,0,4,0,0,13,12,0,0
2807910212,979,944,35,6,1,0,1,1,0,0,0,2,15,0,13,2,0,0,0,0,11,0,3,0,3,1,0,1,0,0,0,0,0,1,1,0,0
2807910213,2296,2213,83,24,3,2,2,3,8,2,0,3,6,0,6,3,0,1,1,0,46,0,4,11,2,2,0,3,0,1,13,1,2,3,0,0,1
2807910214,1895,1817,78,37,0,0,0,6,4,1,4,21,14,0,8,6,0,0,1,0,16,1,0,0,9,1,0,2,0,2,0,0,0,5,0,1,0
2807910215,1482,1418,64,35,1,5,0,6,0,3,0,18,1,1,0,0,0,0,0,0,17,0,1,0,1,4,0,0,1,2,1,0,7,11,10,0,0
2807910216,2846,2693,153,62,0,6,1,0,11,5,0,35,16,2,13,9,0,5,1,0,51,3,0,4,18,3,0,2,1,2,5,1,6,15,14,0,0
2807910217,929,835,94,19,0,0,3,6,4,0,0,6,3,1,2,0,0,0,0,0,56,4,1,0,1,3,0,13,4,4,4,3,4,16,6,0,0
2807910218,1171,1151,20,11,0,1,1,1,0,1,0,5,0,0,0,0,0,0,0,0,8,1,0,2,1,0,0,0,1,0,0,0,0,1,0,0,0
2807910219,1427,1384,43,13,1,0,2,4,0,0,0,6,12,4,8,1,0,0,1,0,16,1,1,0,1,2,0,4,0,3,1,0,2,1,0,0,0
2807910220,2611,2461,150,45,0,3,0,5,12,0,0,24,0,0,0,28,2,22,0,0,61,3,4,1,24,3,1,6,2,7,4,0,4,16,15,0,0
2807911001,1199,970,229,49,0,1,1,4,7,1,3,27,5,2,1,27,0,8,0,19,136,2,11,6,6,15,2,13,23,6,22,4,17,12,8,0,0
2807911002,1621,1394,227,76,4,0,0,9,2,6,1,51,2,0,2,15,0,7,0,7,103,4,5,9,8,9,1,16,7,9,8,0,6,31,27,0,0
2807911003,1723,1573,150,40,0,2,0,6,3,4,2,21,10,1,9,5,0,1,0,2,76,3,13,4,11,1,0,16,2,4,3,0,8,19,18,0,0
2807911004,1496,1363,133,41,2,2,0,8,0,4,2,19,5,0,4,12,2,8,0,0,64,2,4,1,15,10,1,0,3,3,6,1,9,11,9,0,0
2807911005,1123,967,156,34,0,10,0,4,3,0,0,14,8,0,3,6,0,5,0,0,101,2,20,7,8,4,3,13,9,4,10,0,9,7,4,3,0
2807911006,1240,1079,161,67,0,11,2,2,1,2,1,43,10,0,8,5,0,4,0,0,67,0,17,6,10,0,0,5,3,5,11,0,1,12,9,0,0
2807911007,2000,1580,420,92,2,11,1,5,5,9,2,54,16,1,6,23,2,18,1,2,258,9,32,10,21,17,1,38,24,31,22,0,25,31,22,1,0
2807911010,832,732,100,30,1,5,0,2,0,0,1,19,0,0,0,3,0,3,0,0,52,2,13,5,5,0,0,7,6,3,0,1,5,15,15,0,0
2807911011,795,702,93,16,0,1,1,6,0,4,0,4,8,0,8,7,0,5,0,0,54,0,7,3,10,6,1,7,1,8,3,0,0,8,5,1,0
2807911012,1981,1564,417,82,1,8,6,9,0,9,5,38,4,0,0,34,1,21,2,8,251,11,27,12,29,4,2,56,44,10,17,1,15,45,34,4,1
2807911013,1496,1171,325,67,1,7,1,6,7,4,1,33,5,1,3,29,0,27,1,0,179,2,31,0,17,15,2,43,20,20,9,0,10,45,33,0,0
2807911015,1531,1215,316,82,0,0,1,8,3,9,6,55,1,1,0,52,0,32,2,3,154,3,12,9,13,6,2,23,10,21,23,1,10,27,22,0,0
2807911016,1080,883,197,58,3,2,4,6,2,3,1,35,3,1,0,12,0,6,0,6,109,1,10,4,15,14,0,8,13,8,9,0,11,15,12,1,0
2807911017,1154,984,170,64,0,5,2,6,6,5,2,38,5,2,0,7,1,4,1,1,83,3,2,7,16,6,2,8,5,10,16,0,3,11,9,0,0
2807911018,807,702,105,24,0,4,0,0,3,1,0,15,1,0,0,17,0,15,0,0,49,0,2,3,7,1,0,10,10,3,0,0,0,14,13,0,0
2807911019,690,570,120,35,0,2,0,1,5,1,0,22,2,1,1,3,0,0,2,0,60,3,11,2,12,0,2,6,4,2,5,0,4,19,19,0,1
2807911021,1342,1082,260,31,0,0,1,5,3,1,1,17,2,0,0,4,0,2,1,0,168,0,27,14,18,0,0,29,15,9,30,1,12,55,44,0,0
2807911022,1511,1318,193,54,0,4,0,1,10,3,0,32,3,2,1,17,0,6,0,3,89,1,16,0,11,0,0,16,11,10,15,0,4,30,26,0,0
2807911023,1310,1008,302,90,0,14,0,3,7,4,1,59,15,0,14,15,0,13,0,0,151,0,15,10,20,9,0,29,21,7,11,2,5,31,18,9,0
2807911024,1353,1104,249,83,1,7,2,2,8,1,0,60,10,1,9,12,0,9,0,1,110,2,13,2,11,4,1,21,10,10,11,0,12,34,17,2,0
2807911025,1336,1118,218,40,1,1,0,8,1,1,0,28,12,0,9,15,0,13,1,0,103,1,26,5,11,0,0,16,5,11,4,0,8,48,39,0,0
2807911026,2125,1697,428,85,1,13,4,5,3,1,0,56,26,0,16,10,0,7,1,0,199,5,39,12,28,10,1,22,11,17,16,0,7,108,84,7,0
2807911028,1002,881,121,11,1,0,0,0,0,1,2,7,1,0,1,2,0,1,0,0,74,5,10,1,8,0,0,11,7,11,9,0,2,33,27,0,0
2807911029,864,761,103,21,0,4,0,2,4,0,0,8,4,0,3,9,0,6,0,0,39,1,11,0,1,1,0,7,2,4,6,0,0,30,29,0,0
2807911030,819,701,118,28,0,7,1,1,0,1,0,17,0,0,0,10,0,4,1,4,60,2,13,1,11,0,5,15,1,5,2,0,2,20,20,0,0
2807911031,967,891,76,4,0,2,0,1,0,0,0,1,11,1,10,10,0,3,0,1,45,0,13,1,8,0,0,4,0,5,2,0,6,6,5,0,0
2807911032,1387,1091,296,32,0,4,1,3,2,1,1,18,7,0,4,9,0,9,0,0,151,2,24,9,12,0,0,35,20,11,9,0,3,97,68,0,0
2807911033,1691,1162,529,45,0,0,2,4,4,6,0,28,15,0,9,12,2,4,0,0,274,2,41,4,29,4,5,57,22,23,24,1,17,183,162,0,0
2807911034,1012,772,240,41,1,4,4,3,0,4,0,23,10,0,6,12,0,9,0,1,117,0,20,5,9,2,0,15,7,15,16,0,4,60,58,0,0
2807911035,1080,825,255,54,2,6,1,5,6,9,1,24,3,0,2,13,1,11,0,0,117,1,19,9,16,0,0,9,14,8,8,3,9,68,62,0,0
2807911036,1246,885,361,45,1,3,0,5,0,2,0,33,3,0,2,24,0,12,0,8,204,0,21,38,20,4,1,27,12,21,13,1,14,85,63,0,0
2807911037,1300,987,313,60,1,5,0,8,6,2,2,33,8,0,7,20,0,14,0,1,171,6,14,6,18,3,0,24,17,17,29,0,8,54,25,1,0
2807911038,1065,851,214,55,0,3,3,1,2,2,0,40,8,1,7,5,0,4,0,1,116,0,11,8,10,6,1,15,9,11,13,0,14,30,27,0,0
2807911039,1872,1589,283,89,4,21,4,4,3,3,0,47,3,2,1,16,0,12,0,0,147,3,9,24,26,8,2,30,14,2,7,0,5,28,18,2,0
2807911040,906,674,232,67,1,11,0,1,6,0,0,48,7,2,3,21,0,11,0,9,123,8,14,8,9,4,5,23,15,1,6,0,8,14,4,7,0
2807911041,1427,988,439,59,0,1,1,4,5,12,1,34,22,0,12,31,1,13,2,8,244,3,30,15,26,9,1,38,40,21,19,0,8,83,54,2,0
2807911042,1215,946,269,51,0,10,0,1,1,3,0,35,11,1,8,35,0,11,0,12,135,2,11,21,11,1,3,27,21,7,9,4,6,37,25,1,0
2807911043,1098,897,201,40,1,4,4,5,0,1,0,23,22,0,20,19,1,11,0,6,101,2,6,0,16,10,1,13,9,14,6,0,15,19,15,0,0
2807911044,1806,1695,111,15,0,0,0,2,1,2,1,8,5,1,2,7,0,7,0,0,72,0,5,4,8,2,2,7,6,6,7,2,16,12,11,0,0
2807911045,781,687,94,34,1,6,0,4,2,1,0,16,3,1,0,5,0,4,0,0,45,3,4,3,8,0,0,7,2,4,0,2,7,7,6,0,0
2807911046,812,671,141,36,0,7,1,4,4,2,0,18,8,3,5,8,0,0,0,5,66,0,4,4,7,0,0,15,17,2,2,1,3,23,18,0,0
2807911047,1284,1001,283,60,1,11,1,1,6,2,1,33,8,3,4,40,0,28,1,6,121,6,7,14,8,8,0,22,24,4,13,0,5,54,40,0,0
2807911048,1530,1382,148,24,0,0,2,11,2,6,1,0,3,0,1,49,1,33,1,7,65,2,10,0,9,2,1,9,10,8,7,0,1,7,3,0,0
2807911049,1917,1637,280,73,4,1,2,17,2,4,3,36,12,1,6,12,0,6,0,3,154,1,19,8,8,14,4,24,17,14,13,1,11,29,17,4,0
2807911050,1178,1045,133,41,1,0,1,10,1,5,2,17,2,1,1,7,0,2,0,3,71,3,8,2,5,6,1,13,0,7,11,0,7,11,4,0,1
2807911051,1405,1244,161,57,0,3,3,7,1,3,3,37,4,1,1,4,0,4,0,0,76,1,4,3,2,8,1,4,5,2,4,1,19,20,10,0,0
2807911054,1194,1073,121,41,2,4,1,5,0,3,2,23,1,0,0,32,1,18,4,0,29,2,3,5,2,1,0,2,2,3,4,0,2,18,14,0,0
2807911055,1369,1050,319,114,1,23,1,6,11,3,2,63,9,1,7,74,1,49,6,1,117,2,11,7,8,5,2,32,15,9,13,0,5,5,3,0,0
2807911056,1069,813,256,82,1,11,0,1,6,0,1,62,24,5,19,34,1,23,0,0,105,3,17,6,9,1,1,25,12,12,3,2,2,11,6,0,0
2807911057,1026,829,197,71,0,3,1,7,3,1,0,56,6,0,0,27,0,14,0,0,85,0,13,3,9,5,2,17,5,7,3,0,8,8,4,0,0
2807911058,778,628,150,55,0,11,0,2,2,0,1,39,3,0,3,19,1,17,0,0,66,1,7,6,5,2,0,20,4,4,3,0,5,7,2,0,0
2807911059,1253,959,294,92,1,10,0,1,8,1,0,69,17,0,17,53,0,34,0,1,77,2,7,4,7,3,0,19,15,11,0,1,0,51,34,0,4
2807911060,1196,1131,65,19,0,0,2,5,0,2,3,7,0,0,0,3,0,1,0,0,33,2,4,0,3,0,0,2,5,1,9,0,2,10,8,0,0
2807911061,966,731,235,34,0,0,0,3,3,3,2,22,3,1,0,29,1,23,0,1,139,3,28,9,15,6,1,19,25,9,9,0,4,30,9,0,0
2807911062,1490,1114,376,81,1,5,7,12,6,5,1,42,4,2,0,51,1,28,3,2,210,3,22,3,27,7,2,38,40,20,23,0,7,30,9,6,0
2807911063,2106,1686,420,78,1,9,2,15,4,4,3,38,19,6,8,37,0,14,1,10,177,5,22,10,13,5,2,17,24,22,26,0,6,109,64,1,0
2807911065,1580,1430,150,39,1,4,1,5,0,3,0,24,2,0,2,11,0,5,0,0,77,0,4,8,7,3,0,14,14,14,1,0,3,21,17,0,0
2807911066,687,641,46,12,0,5,0,3,0,0,0,4,7,0,7,11,2,7,0,0,16,0,4,1,3,2,0,0,0,2,0,0,0,0,0,0,0
2807911067,2927,2438,489,94,3,3,5,6,9,8,3,52,11,2,4,33,0,22,0,2,205,2,23,22,27,6,0,32,8,17,8,1,16,146,126,1,0
2807911068,1305,963,342,80,0,18,0,3,14,5,0,40,25,2,21,32,0,20,0,1,137,1,26,18,13,0,2,29,8,11,13,0,2,68,67,0,0
2807911069,2134,1658,476,72,2,27,0,2,5,1,0,34,6,1,5,38,3,18,0,2,295,2,65,17,11,4,0,66,24,33,18,0,2,65,45,12,0
2807911070,1997,1626,371,90,0,4,1,1,7,2,0,71,19,0,15,53,0,38,0,2,177,0,36,7,18,3,0,53,5,24,11,0,3,32,25,0,0
2807911071,1711,1443,268,88,0,10,1,3,8,4,3,59,8,0,7,32,1,24,1,0,127,1,14,3,17,7,1,41,13,7,10,1,2,13,13,0,0
2807911072,1481,1123,358,108,1,20,0,1,7,2,0,71,44,1,35,38,3,31,0,0,154,0,4,7,16,15,0,51,7,19,9,0,6,14,12,0,0
2807911073,1328,945,383,79,0,7,1,1,3,7,0,59,10,1,8,41,0,32,0,1,208,3,45,11,12,6,0,26,6,26,18,0,8,45,34,0,0
2807911074,894,638,256,56,0,4,0,1,4,1,0,46,13,1,10,22,0,14,0,0,139,0,34,2,11,1,0,17,19,12,16,0,1,26,24,0,0
2807911075,810,701,109,22,0,0,1,0,0,1,1,19,3,1,2,9,1,5,0,0,68,0,6,4,4,0,0,5,17,2,3,0,5,7,6,0,0
2807911078,1518,1101,417,73,0,9,0,0,6,5,0,51,0,0,0,51,0,18,0,3,233,2,55,4,28,5,0,44,7,13,30,0,5,60,56,0,0
2807911079,954,733,221,60,0,7,0,4,0,7,0,42,1,1,0,27,0,20,2,0,100,0,17,8,7,0,0,22,5,11,7,0,4,33,32,0,0
2807911080,1797,1327,470,60,1,7,0,9,8,4,0,30,11,0,9,49,0,18,1,2,312,1,87,4,39,2,0,68,10,33,26,0,14,38,33,1,0
2807911081,1768,1339,429,87,0,11,0,9,2,2,3,59,16,1,9,33,2,26,0,1,217,6,61,17,25,7,1,42,12,11,14,0,9,76,46,8,0
2807911082,1168,823,345,67,0,13,0,8,10,6,0,28,7,0,6,22,1,18,0,1,167,3,36,3,20,0,0,19,21,10,8,1,9,82,80,0,0
2807911083,846,614,232,44,0,4,1,0,1,1,0,37,10,0,8,5,0,2,1,0,133,1,24,7,14,0,1,42,9,7,5,0,2,40,37,1,0
2807911084,839,589,250,79,2,5,0,9,2,2,0,57,8,0,4,5,0,5,0,0,96,1,18,0,8,1,0,28,12,9,5,1,1,62,61,0,0
2807911085,1288,1011,277,54,1,12,0,2,9,1,0,27,9,0,7,28,0,13,0,2,162,0,42,2,23,0,0,26,8,20,10,0,8,24,23,0,0
2807911086,1048,794,254,40,0,0,0,4,1,0,1,31,7,5,0,24,1,15,0,0,164,1,40,2,18,2,1,34,16,9,2,2,7,19,16,0,0
2807911087,1495,1127,368,64,0,9,0,0,6,9,1,39,19,0,8,43,1,32,0,1,189,0,36,5,30,5,0,43,7,22,11,0,11,53,32,1,0
2807911088,1634,1292,342,83,1,6,2,8,0,3,1,62,17,0,15,28,6,18,1,0,199,1,44,1,27,6,8,49,11,23,8,1,2,15,0,0,0
2807911089,1902,1459,443,89,1,11,1,1,13,3,3,55,18,4,3,28,2,20,0,0,247,12,59,19,20,1,2,46,37,9,10,0,2,61,56,1,0
2807911091,1403,1104,299,51,0,9,0,5,7,3,0,25,12,0,11,22,0,17,0,0,178,4,34,16,16,1,1,32,12,22,21,0,3,36,32,0,0
2807911092,1139,909,230,51,0,19,1,4,1,1,0,24,6,0,0,23,1,14,1,0,117,3,8,3,20,2,0,27,7,11,17,2,6,33,19,0,0
2807911093,1202,1113,89,23,2,3,0,0,6,5,0,6,6,3,0,3,0,2,0,0,55,0,9,4,11,0,1,4,2,9,8,5,0,2,1,0,0
2807911094,1416,1351,65,19,3,0,4,0,1,0,0,11,3,3,0,13,0,3,0,2,21,0,3,1,5,1,0,6,2,2,0,0,0,9,9,0,0
2807911095,1206,1124,82,6,0,0,1,2,2,0,1,0,6,0,5,1,0,0,0,0,57,4,4,1,8,0,0,10,0,6,5,1,1,12,9,0,0
2807911096,879,816,63,13,0,1,0,2,0,2,1,6,5,0,5,0,0,0,0,0,45,0,3,1,2,1,1,3,0,3,0,0,1,0,0,0,0
2807911097,1131,996,135,51,0,4,0,6,0,2,0,39,12,1,9,19,0,11,0,1,51,0,5,2,7,3,0,17,2,4,1,0,3,2,0,0,0
2807911098,1401,1273,128,25,0,3,0,5,6,0,0,11,25,0,24,30,0,15,0,1,43,1,2,0,0,1,0,13,0,6,2,0,10,5,2,0,0
2807911099,990,913,77,30,1,3,0,1,0,2,0,23,3,0,3,8,0,2,0,1,33,1,4,4,1,0,0,10,5,2,3,0,2,3,3,0,0
2807911100,1919,1718,201,50,0,7,1,1,0,6,0,33,13,0,12,24,0,17,0,0,102,1,10,1,13,1,1,23,15,10,5,0,1,12,7,0,0
2807911101,1613,1397,216,52,0,6,1,3,9,2,0,31,4,2,2,20,0,18,0,0,106,1,9,6,16,2,0,19,5,16,10,1,2,34,33,0,0
2807911102,1348,1137,211,24,0,4,1,2,2,2,0,12,11,0,11,30,1,15,4,0,120,0,23,12,25,0,0,30,5,12,5,0,1,26,17,0,0
2807911103,1590,1315,275,60,0,8,1,10,5,6,0,29,15,0,9,38,0,24,1,1,114,2,17,13,23,0,1,24,9,15,0,0,7,48,36,5,0
2807911104,1083,898,185,26,0,7,1,6,3,2,0,6,10,0,5,17,0,12,0,0,106,2,24,2,10,1,0,22,10,6,4,0,8,26,26,0,0
2807911105,856,649,207,62,0,9,1,2,9,1,0,37,5,1,4,25,0,12,0,3,94,0,12,5,15,6,0,15,9,11,4,0,2,21,12,0,0
