Estadística del Padrón Continuo,,,,,,,,,
28.- Madrid, Comunidad de ,,,,,,,,
Población por sexo, Sección y relación lugar de nacimiento y residencia.,,,,,,,,
Unidades: Personas,,,,,,,,,
,,,,,,,,,
CUSEC,Total,Nacidos en España,En la misma Comunidad Autónoma,Misma Comunidad Autónoma. Misma Provincia,Misma Comunidad Autónoma. Misma Provincia. Mismo Municipio,Misma Comunidad Autónoma. Misma Provincia. Distinto Municipio,Misma Comunidad Autónoma. Distinta Provincia,En distinta Comunidad Autónoma,Nacidos en el Extranjero
2807906043,1478,1019,618,618,591,27,0,401,459
2807906044,1007,910,541,541,531,10,0,369,97
2807906045,1105,963,584,584,562,22,0,379,142
2807906046,1485,1188,665,665,659,6,0,523,297
2807906048,943,852,528,528,513,15,0,324,91
2807906049,831,730,393,393,382,11,0,337,101
2807906050,665,595,319,319,309,10,0,276,70
2807906051,1179,1034,610,610,593,17,0,424,145
2807906052,1011,883,482,482,470,12,0,401,128
2807906053,1340,992,613,613,594,19,0,379,348
2807906054,1225,925,540,540,511,29,0,385,300
2807906056,2421,1431,958,958,928,30,0,473,990
2807906057,1496,1100,667,667,640,27,0,433,396
2807906058,1265,932,545,545,523,22,0,387,333
2807906059,1077,836,448,448,432,16,0,388,241
2807906060,959,845,522,522,490,32,0,323,114
2807906061,1013,901,503,503,479,24,0,398,112
2807906062,1873,1549,856,856,839,17,0,693,324
2807906063,1177,990,630,630,614,16,0,360,187
2807906064,728,660,385,385,380,5,0,275,68
2807906065,867,721,420,420,410,10,0,301,146
2807906066,1318,1006,553,553,533,20,0,453,312
2807906067,1215,818,484,484,467,17,0,334,397
2807906068,1312,1032,693,693,669,24,0,339,280
2807906069,1490,1000,622,622,598,24,0,378,490
2807906070,1434,983,461,461,451,10,0,522,451
2807906071,845,691,400,400,393,7,0,291,154
2807906072,2102,1564,894,894,866,28,0,670,538
2807906073,1657,1218,903,903,873,30,0,315,439
2807906074,952,849,632,632,617,15,0,217,103
2807906075,1092,830,591,591,560,31,0,239,262
2807906076,920,718,441,441,433,8,0,277,202
2807906077,928,801,465,465,430,35,0,336,127
2807906078,749,621,361,361,347,14,0,260,128
2807906079,1019,892,569,569,550,19,0,323,127
2807906080,913,665,459,459,437,22,0,206,248
2807906081,2408,1815,1388,1388,1350,38,0,427,593
2807906084,1695,1408,1115,1115,1075,40,0,293,287
2807906085,1743,1195,847,847,812,35,0,348,548
2807906089,1246,1070,811,811,786,25,0,259,176
2807906090,1827,1316,892,892,860,32,0,424,511
2807906091,1529,1068,712,712,682,30,0,356,461
2807906092,1160,882,580,580,553,27,0,302,278
2807906093,1227,836,541,541,526,15,0,295,391
2807906094,1858,1331,919,919,890,29,0,412,527
2807906095,1105,847,624,624,604,20,0,223,258
2807906096,1208,831,591,591,576,15,0,240,377
2807906097,1456,1077,734,734,704,30,0,343,379
2807906098,877,738,564,564,553,11,0,174,139
2807906099,1394,964,695,695,679,16,0,269,430
2807906101,1401,1127,831,831,809,22,0,296,274
2807906102,1608,1183,834,834,816,18,0,349,425
2807906103,1497,992,681,681,664,17,0,311,505
2807906104,1251,763,539,539,519,20,0,224,488
2807906105,1850,1308,846,846,827,19,0,462,542
2807906106,1213,824,568,568,537,31,0,256,389
2807906107,1416,1000,580,580,552,28,0,420,416
2807906108,1252,708,467,467,454,13,0,241,544
2807906109,1995,1269,869,869,837,32,0,400,726
2807906110,1402,973,632,632,616,16,0,341,429
2807906111,1873,1355,900,900,873,27,0,455,518
2807906112,1075,798,518,518,497,21,0,280,277
2807906113,988,786,539,539,531,8,0,247,202
2807906114,1688,1267,889,889,860,29,0,378,421
2807906115,1135,737,455,455,445,10,0,282,398
2807906116,2177,1502,969,969,941,28,0,533,675
2807906117,1913,1286,790,790,767,23,0,496,627
2807906118,1053,698,397,397,384,13,0,301,355
2807906119,987,624,394,394,385,9,0,230,363
2807906120,1465,838,529,529,510,19,0,309,627
2807906121,1318,889,546,546,536,10,0,343,429
2807906122,1759,1267,804,804,779,25,0,463,492
2807906123,1334,872,570,570,553,17,0,302,462
2807906124,1078,768,477,477,467,10,0,291,310
2807906125,1569,1421,928,928,910,18,0,493,148
2807906126,1343,902,549,549,528,21,0,353,441
2807906127,1577,1334,1057,1057,1033,24,0,277,243
2807906128,1469,1284,918,918,895,23,0,366,185
2807906129,1681,1242,820,820,797,23,0,422,439
2807907001,1208,983,583,583,563,20,0,400,225
2807907002,903,725,425,425,411,14,0,300,178
2807907003,1343,917,551,551,545,6,0,366,426
2807907004,952,754,408,408,396,12,0,346,198
2807907005,735,583,320,320,309,11,0,263,152
2807907006,1447,1221,685,685,657,28,0,536,226
2807907007,838,711,442,442,426,16,0,269,127
2807907008,1298,1187,655,655,635,20,0,532,111
2807907009,960,738,438,438,427,11,0,300,222
2807907010,1111,864,474,474,466,8,0,390,247
2807907011,1224,929,501,501,490,11,0,428,295
2807907012,1600,1226,705,705,683,22,0,521,374
2807907013,888,772,414,414,397,17,0,358,116
2807907014,1191,968,538,538,526,12,0,430,223
2807907015,628,506,286,286,280,6,0,220,122
2807907016,939,630,380,380,372,8,0,250,309
2807907017,976,822,471,471,457,14,0,351,154
2807907018,1531,1346,759,759,748,11,0,587,185
2807907019,1220,1021,524,524,508,16,0,497,199
2807907021,1790,1569,894,894,883,11,0,675,221
2807907023,1006,885,551,551,531,20,0,334,121
2807907024,769,672,384,384,376,8,0,288,97
2807907025,1252,1006,608,608,594,14,0,398,246
2807907026,1907,1582,886,886,865,21,0,696,325
2807907028,1221,1125,650,650,630,20,0,475,96
2807907030,1198,975,575,575,569,6,0,400,223
2807907031,839,669,387,387,377,10,0,282,170
2807907032,1405,1051,598,598,583,15,0,453,354
2807907034,1514,1119,642,642,624,18,0,477,395
2807907035,768,623,336,336,326,10,0,287,145
2807907036,1567,1265,738,738,717,21,0,527,302
2807907038,1124,882,504,504,494,10,0,378,242
2807907039,923,698,459,459,447,12,0,239,225
2807907040,1124,815,481,481,468,13,0,334,309
2807907041,1329,1025,567,567,547,20,0,458,304
2807907042,1001,910,613,613,599,14,0,297,91
2807907043,1172,936,537,537,525,12,0,399,236
2807907044,926,837,539,539,521,18,0,298,89
2807907045,1061,731,407,407,393,14,0,324,330
2807907046,834,640,374,374,361,13,0,266,194
2807907047,1197,965,566,566,551,15,0,399,232
2807907048,1723,1423,779,779,754,25,0,644,300
2807907049,702,599,319,319,315,4,0,280,103
2807907050,893,695,428,428,416,12,0,267,198
2807907051,771,582,331,331,326,5,0,251,189
2807907052,720,545,348,348,338,10,0,197,175
2807907053,1300,1003,579,579,562,17,0,424,297
2807907055,720,585,367,367,356,11,0,218,135
2807907056,737,605,352,352,347,5,0,253,132
2807907057,1615,1282,786,786,771,15,0,496,333
2807907058,1233,959,616,616,601,15,0,343,274
2807907059,840,601,382,382,372,10,0,219,239
2807907060,951,739,441,441,424,17,0,298,212
2807907061,1280,1053,589,589,572,17,0,464,227
2807907062,1054,806,526,526,506,20,0,280,248
2807907063,1334,1079,683,683,666,17,0,396,255
2807907064,1168,983,625,625,594,31,0,358,185
2807907065,1422,1005,630,630,608,22,0,375,417
2807907066,1158,843,530,530,521,9,0,313,315
2807907067,1023,828,510,510,490,20,0,318,195
2807907068,1129,898,580,580,570,10,0,318,231
2807907069,1098,861,529,529,515,14,0,332,237
2807907070,1372,992,606,606,587,19,0,386,380
2807907071,1054,850,554,554,541,13,0,296,204
2807907072,1649,1358,865,865,849,16,0,493,291
2807907073,1332,1080,622,622,614,8,0,458,252
2807907075,1014,800,528,528,520,8,0,272,214
2807907076,977,792,421,421,417,4,0,371,185
2807907078,973,762,466,466,461,5,0,296,211
2807907079,969,765,481,481,466,15,0,284,204
2807907080,1290,1013,650,650,631,19,0,363,277
2807907081,1272,995,648,648,639,9,0,347,277
2807907082,1038,848,535,535,531,4,0,313,190
2807907083,745,577,356,356,349,7,0,221,168
2807907084,1222,1001,640,640,634,6,0,361,221
2807907085,1611,1299,687,687,664,23,0,612,312
2807907086,844,703,450,450,443,7,0,253,141
2807907087,895,701,425,425,416,9,0,276,194
2807907088,1074,912,618,618,609,9,0,294,162
2807907089,1573,1161,738,738,717,21,0,423,412
2807907090,1125,697,432,432,420,12,0,265,428
2807907091,1017,773,389,389,373,16,0,384,244
2807907092,1252,995,592,592,579,13,0,403,257
2807907093,1299,1052,683,683,676,7,0,369,247
2807907094,1536,1203,768,768,758,10,0,435,333
2807907095,1394,1183,782,782,768,14,0,401,211
2807907096,1092,912,551,551,542,9,0,361,180
2807907097,912,598,371,371,354,17,0,227,314
2807907098,959,825,487,487,474,13,0,338,134
2807907099,959,778,481,481,470,11,0,297,181
2807907100,981,638,385,385,376,9,0,253,343
2807907101,1388,994,575,575,558,17,0,419,394
2807907102,830,568,320,320,307,13,0,248,262
2807907103,1597,1167,721,721,704,17,0,446,430
2807907104,647,536,314,314,306,8,0,222,111
2807907105,1068,922,555,555,542,13,0,367,146
2807907106,1394,1109,678,678,664,14,0,431,285
2807907107,1079,899,485,485,471,14,0,414,180
2807907108,1004,741,440,440,425,15,0,301,263
2807907109,1329,1125,638,638,620,18,0,487,204
2807907110,1115,850,502,502,485,17,0,348,265
2807907111,1321,1110,647,647,627,20,0,463,211
2807907112,682,552,323,323,316,7,0,229,130
2807907113,834,657,396,396,384,12,0,261,177
2807907114,1838,1622,979,979,950,29,0,643,216
2807907115,1432,1178,685,685,673,12,0,493,254
2807907116,1039,935,469,469,451,18,0,466,104
2807907117,1527,1007,589,589,580,9,0,418,520
2807907118,1422,1110,674,674,644,30,0,436,312
2807907119,1281,1131,640,640,627,13,0,491,150
2807907120,1029,940,553,553,539,14,0,387,89
2807907121,1776,1550,1049,1049,1015,34,0,501,226
2807907122,1162,953,556,556,547,9,0,397,209
2807907123,1106,976,592,592,577,15,0,384,130
2807907124,690,616,381,381,369,12,0,235,74
2807907125,1058,950,546,546,537,9,0,404,108
2807907126,1043,975,487,487,479,8,0,488,68
2807907127,1475,1358,826,826,811,15,0,532,117
2807907128,800,747,433,433,431,2,0,314,53
2807907129,938,830,487,487,475,12,0,343,108
2807907130,1041,926,537,537,524,13,0,389,115
2807907131,1261,1149,683,683,667,16,0,466,112
2807907132,1115,1008,470,470,456,14,0,538,107
2807907133,1211,1107,706,706,689,17,0,401,104
2807907134,688,680,265,265,253,12,0,415,8
2807907135,1151,1011,521,521,505,16,0,490,140
2807908001,854,811,422,422,405,17,0,389,43
2807908002,672,614,405,405,391,14,0,209,58
2807908003,1215,1154,801,801,773,28,0,353,61
2807908004,714,696,414,414,398,16,0,282,18
2807908005,1019,841,593,593,577,16,0,248,178
2807908006,989,886,567,567,559,8,0,319,103
2807908007,1189,995,646,646,641,5,0,349,194
2807908008,1447,1254,831,831,811,20,0,423,193
2807908009,1802,1518,981,981,961,20,0,537,284
2807908010,841,763,499,499,488,11,0,264,78
2807908011,748,627,397,397,386,11,0,230,121
2807908012,1261,1147,803,803,794,9,0,344,114
2807908013,2623,2318,1627,1627,1601,26,0,691,305
2807908014,793,731,472,472,459,13,0,259,62
2807908015,1103,965,623,623,611,12,0,342,138
2807908016,966,721,425,425,411,14,0,296,245
2807908017,1949,1657,1083,1083,1057,26,0,574,292
2807908018,859,699,459,459,447,12,0,240,160
2807908019,962,782,471,471,452,19,0,311,180
2807908020,930,762,437,437,426,11,0,325,168
2807908021,1017,836,509,509,487,22,0,327,181
2807908022,1076,854,488,488,470,18,0,366,222
2807908023,1079,879,547,547,525,22,0,332,200
2807908024,1960,1730,1134,1134,1116,18,0,596,230
2807908025,920,805,441,441,424,17,0,364,115
2807908026,1554,1360,799,799,777,22,0,561,194
2807908027,1466,1226,729,729,710,19,0,497,240
2807908028,1232,1037,608,608,595,13,0,429,195
2807908029,1483,1372,963,963,940,23,0,409,111
2807908030,1527,1407,893,893,865,28,0,514,120
2807908031,1481,1394,839,839,810,29,0,555,87
2807908032,711,635,376,376,362,14,0,259,76
2807908033,1119,1014,657,657,645,12,0,357,105
2807908034,1728,1566,1007,1007,993,14,0,559,162
2807908035,1506,1371,890,890,858,32,0,481,135
2807908036,1698,1559,947,947,917,30,0,612,139
2807908037,886,836,560,560,546,14,0,276,50
2807908038,903,826,499,499,493,6,0,327,77
2807908039,1184,1031,606,606,593,13,0,425,153
2807908040,1172,1084,690,690,662,28,0,394,88
2807908041,755,703,449,449,415,34,0,254,52
2807908042,1515,1372,841,841,799,42,0,531,143
2807908043,1416,1315,829,829,817,12,0,486,101
2807908044,1690,1591,976,976,951,25,0,615,99
2807908045,1003,861,483,483,458,25,0,378,142
2807908046,1133,929,503,503,492,11,0,426,204
2807908047,1356,1115,631,631,612,19,0,484,241
2807908048,1168,933,501,501,487,14,0,432,235
2807908049,2065,1884,1257,1257,1212,45,0,627,181
2807908050,1949,1698,1142,1142,1113,29,0,556,251
2807908051,1450,1360,857,857,829,28,0,503,90
2807908052,1771,1509,985,985,960,25,0,524,262
2807908053,1239,976,594,594,575,19,0,382,263
2807908054,1208,1117,714,714,698,16,0,403,91
2807908055,1588,1452,900,900,871,29,0,552,136
2807908056,1257,1175,676,676,661,15,0,499,82
2807908057,1109,1015,557,557,540,17,0,458,94
2807908058,918,816,453,453,440,13,0,363,102
2807908059,939,860,483,483,468,15,0,377,79
2807908060,1457,1332,784,784,763,21,0,548,125
2807908061,1004,800,510,510,489,21,0,290,204
2807908062,721,609,361,361,347,14,0,248,112
2807908063,902,687,392,392,379,13,0,295,215
2807908064,1254,967,579,579,559,20,0,388,287
2807908065,1015,803,480,480,465,15,0,323,212
2807908066,843,658,349,349,341,8,0,309,185
2807908067,1583,1263,704,704,676,28,0,559,320
2807908068,1070,815,506,506,483,23,0,309,255
2807908069,916,729,430,430,422,8,0,299,187
2807908071,1011,827,464,464,445,19,0,363,184
2807908072,1122,774,395,395,384,11,0,379,348
2807908073,939,756,424,424,409,15,0,332,183
2807908074,979,757,394,394,386,8,0,363,222
2807908075,956,741,392,392,385,7,0,349,215
2807908076,923,691,381,381,360,21,0,310,232
2807908077,1031,790,410,410,396,14,0,380,241
2807908078,818,676,359,359,347,12,0,317,142
2807908079,1042,834,444,444,419,25,0,390,208
2807908080,991,741,382,382,365,17,0,359,250
2807908081,959,806,416,416,408,8,0,390,153
2807908082,1061,851,471,471,457,14,0,380,210
2807908083,1101,858,474,474,463,11,0,384,243
2807908084,1053,735,398,398,380,18,0,337,318
2807908085,882,689,368,368,352,16,0,321,193
2807908086,869,727,408,408,395,13,0,319,142
2807908087,747,562,308,308,296,12,0,254,185
2807908088,882,703,381,381,366,15,0,322,179
2807908089,738,557,295,295,282,13,0,262,181
2807908090,1280,1179,696,696,680,16,0,483,101
2807908091,851,699,378,378,362,16,0,321,152
2807908092,1034,866,424,424,413,11,0,442,168
2807908093,1049,916,555,555,544,11,0,361,133
2807908094,1232,1041,623,623,595,28,0,418,191
2807908095,1758,1582,919,919,898,21,0,663,176
2807908096,1638,1529,902,902,878,24,0,627,109
2807908097,857,799,490,490,469,21,0,309,58
2807908098,1867,1709,905,905,884,21,0,804,158
2807908099,1614,1387,870,870,855,15,0,517,227
2807908100,1444,1319,809,809,785,24,0,510,125
2807908102,2156,1994,1264,1264,1230,34,0,730,162
2807908103,1485,1268,803,803,793,10,0,465,217
2807908104,1213,857,557,557,524,33,0,300,356
2807908105,873,582,316,316,298,18,0,266,291
2807908106,1007,668,417,417,400,17,0,251,339
2807908107,814,585,378,378,355,23,0,207,229
2807908108,773,603,386,386,369,17,0,217,170
2807908109,1337,932,532,532,515,17,0,400,405
2807908110,1152,985,609,609,590,19,0,376,167
2807908111,1705,1416,866,866,846,20,0,550,289
2807908112,1145,1079,787,787,758,29,0,292,66
2807908113,933,774,519,519,496,23,0,255,159
2807908114,1248,717,520,520,492,28,0,197,531
2807908115,1092,906,696,696,673,23,0,210,186
2807908116,832,645,432,432,416,16,0,213,187
2807908117,913,703,469,469,463,6,0,234,210
2807908119,1638,1332,990,990,959,31,0,342,306
2807908120,1009,823,585,585,573,12,0,238,186
2807908121,1568,1479,1083,1083,1060,23,0,396,89
2807908122,966,874,603,603,592,11,0,271,92
2807908123,1293,993,741,741,717,24,0,252,300
2807908124,1808,1400,952,952,931,21,0,448,408
2807908125,1157,898,680,680,661,19,0,218,259
2807908126,1587,1271,893,893,855,38,0,378,316
2807908128,2114,1604,1075,1075,1038,37,0,529,510
2807908129,1151,870,407,407,345,62,0,463,281
2807908130,703,602,243,243,215,28,0,359,101
2807908131,2373,2112,1625,1625,1589,36,0,487,261
2807908132,1006,822,534,534,529,5,0,288,184
2807908133,796,725,512,512,504,8,0,213,71
2807908134,1471,1139,739,739,732,7,0,400,332
2807908135,2612,2234,1577,1577,1546,31,0,657,378
2807908136,1391,1254,764,764,748,16,0,490,137
2807908137,1739,1478,925,925,915,10,0,553,261
2807908138,1149,938,642,642,628,14,0,296,211
2807908139,1450,1280,922,922,906,16,0,358,170
2807908140,893,834,543,543,530,13,0,291,59
2807908141,1071,1015,678,678,664,14,0,337,56
2807908142,1311,1220,865,865,850,15,0,355,91
2807908143,1310,1171,812,812,791,21,0,359,139
2807908144,1677,1539,1027,1027,997,30,0,512,138
2807908145,1398,1250,877,877,853,24,0,373,148
2807908146,1623,1545,1039,1039,1018,21,0,506,78
2807908147,1644,1422,943,943,926,17,0,479,222
2807908148,1926,1759,1143,1143,1112,31,0,616,167
2807908149,823,765,503,503,491,12,0,262,58
2807908150,1441,1187,767,767,748,19,0,420,254
2807908151,954,904,603,603,597,6,0,301,50
2807908152,1693,1464,1024,1024,1012,12,0,440,229
2807908153,1710,1527,1139,1139,1106,33,0,388,183
2807908154,1696,1548,1090,1090,1060,30,0,458,148
2807908155,2760,2551,1912,1912,1872,40,0,639,209
2807908156,2556,2387,1688,1688,1662,26,0,699,169
2807908157,727,624,349,349,340,9,0,275,103
2807908158,1602,1401,914,914,901,13,0,487,201
2807908159,2030,1804,1293,1293,1260,33,0,511,226
2807908160,2371,2045,1571,1571,1519,52,0,474,326
2807908161,2876,2219,1542,1542,1507,35,0,677,657
2807908162,1444,1287,931,931,915,16,0,356,157
2807908163,1916,1745,1201,1201,1165,36,0,544,171
2807908164,2146,1944,1550,1550,1502,48,0,394,202
2807908165,2840,2552,1977,1977,1917,60,0,575,288
2807908166,1056,884,707,707,690,17,0,177,172
2807908167,2681,2232,1592,1592,1546,46,0,640,449
2807908168,2462,2233,1824,1824,1783,41,0,409,229
2807908169,1599,1450,1097,1097,1064,33,0,353,149
2807908170,2172,1935,1552,1552,1501,51,0,383,237
2807908171,2500,2259,1744,1744,1678,66,0,515,241
2807908172,2357,2050,1580,1580,1538,42,0,470,307
2807908173,2014,1810,1388,1388,1351,37,0,422,204
2807908174,1690,1493,1138,1138,1102,36,0,355,197
2807908175,1129,935,691,691,681,10,0,244,194
2807908176,1975,1797,1458,1458,1418,40,0,339,178
2807909001,1147,957,569,569,550,19,0,388,190
2807909002,1465,1076,653,653,638,15,0,423,389
2807909004,1429,1236,807,807,789,18,0,429,193
2807909005,823,708,464,464,452,12,0,244,115
2807909006,730,645,428,428,411,17,0,217,85
2807909007,931,826,581,581,566,15,0,245,105
2807909008,1148,1031,635,635,616,19,0,396,117
2807909009,1083,880,576,576,551,25,0,304,203
2807909010,2458,2129,1237,1237,1199,38,0,892,329
2807909011,1457,1115,645,645,626,19,0,470,342
2807909012,767,595,365,365,353,12,0,230,172
2807909013,1450,1026,570,570,541,29,0,456,424
2807909014,1846,1401,742,742,715,27,0,659,445
2807909015,1733,1427,863,863,847,16,0,564,306
2807909016,1002,767,432,432,425,7,0,335,235
2807909017,1152,947,528,528,511,17,0,419,205
2807909018,1351,1141,731,731,713,18,0,410,210
2807909019,1524,1324,732,732,713,19,0,592,200
2807909020,921,786,472,472,459,13,0,314,135
2807909021,1060,896,547,547,531,16,0,349,164
2807909022,1175,971,559,559,546,13,0,412,204
2807909023,1760,1268,725,725,699,26,0,543,492
2807909024,750,576,364,364,359,5,0,212,174
2807909025,1013,781,469,469,460,9,0,312,232
2807909026,1386,972,602,602,584,18,0,370,414
2807909028,1601,1343,600,600,582,18,0,743,258
2807909029,960,864,474,474,463,11,0,390,96
2807909030,1324,1133,673,673,656,17,0,460,191
2807909031,689,627,288,288,283,5,0,339,62
2807909033,1479,1248,699,699,688,11,0,549,231
2807909034,1471,1347,770,770,751,19,0,577,124
2807909035,771,716,430,430,422,8,0,286,55
2807909036,1065,882,564,564,549,15,0,318,183
2807909037,2005,1775,1005,1005,979,26,0,770,230
2807909038,1163,1063,628,628,621,7,0,435,100
2807909039,1107,960,599,599,583,16,0,361,147
2807909040,897,758,459,459,445,14,0,299,139
2807909041,1665,1369,897,897,880,17,0,472,296
