Estadística del Padrón Continuo,,,,,,,,,
28.- Madrid, Comunidad de ,,,,,,,,
Población por sexo, Sección y relación lugar de nacimiento y residencia.,,,,,,,,
Unidades: Personas,,,,,,,,,
,,,,,,,,,
CUSEC,Total,Nacidos en España,En la misma Comunidad Autónoma,Misma Comunidad Autónoma. Misma Provincia,Misma Comunidad Autónoma. Misma Provincia. Mismo Municipio,Misma Comunidad Autónoma. Misma Provincia. Distinto Municipio,Misma Comunidad Autónoma. Distinta Provincia,En distinta Comunidad Autónoma,Nacidos en el Extranjero
2812301014,1706,1600,1293,1293,61,1232,0,307,106
2812301015,1832,1510,1194,1194,57,1137,0,316,322
2812301016,2008,1872,1538,1538,187,1351,0,334,136
2812301017,2453,2276,1856,1856,110,1746,0,420,177
2812301018,979,918,701,701,28,673,0,217,61
2812301019,3046,2688,2252,2252,207,2045,0,436,358
2812301020,1624,1415,1146,1146,106,1040,0,269,209
2812301021,2628,2300,1933,1933,187,1746,0,367,328
2812301022,3428,2785,2345,2345,237,2108,0,440,643
2812301023,2864,2601,2154,2154,193,1961,0,447,263
2812301024,1572,1475,1104,1104,79,1025,0,371,97
2812301025,2035,1692,1439,1439,173,1266,0,253,343
2812301026,1738,1346,1035,1035,48,987,0,311,392
2812301027,1073,844,636,636,32,604,0,208,229
2812301028,893,843,624,624,8,616,0,219,50
2812301029,2483,2138,1813,1813,183,1630,0,325,345
2812301030,2348,2180,1839,1839,125,1714,0,341,168
2812301031,1480,1370,1139,1139,124,1015,0,231,110
2812301032,2387,2030,1673,1673,125,1548,0,357,357
2812301033,2061,1934,1513,1513,74,1439,0,421,127
2812301034,2511,2292,1907,1907,126,1781,0,385,219
2812301035,2412,2177,1832,1832,158,1674,0,345,235
2812301036,2743,2446,2064,2064,182,1882,0,382,297
2812301037,3787,3394,2954,2954,222,2732,0,440,393
2812301038,2773,2564,2301,2301,138,2163,0,263,209
2812301039,1984,1576,1322,1322,92,1230,0,254,408
2812301040,2094,1934,1672,1672,138,1534,0,262,160
2812301041,1876,1471,1217,1217,118,1099,0,254,405
2812401001,87,76,63,63,21,42,0,13,11
2812501001,1467,1267,1021,1021,412,609,0,246,200
2812501002,2606,2298,1790,1790,427,1363,0,508,308
2812601001,44,39,32,32,17,15,0,7,5
2812701001,3053,1903,1247,1247,362,885,0,656,1150
2812701002,1237,826,562,562,164,398,0,264,411
2812701003,1801,1612,1004,1004,93,911,0,608,189
2812701004,1853,1633,1112,1112,121,991,0,521,220
2812701005,1394,1219,802,802,115,687,0,417,175
2812701006,709,600,411,411,41,370,0,189,109
2812701007,976,893,642,642,45,597,0,251,83
2812701008,1367,1146,813,813,113,700,0,333,221
2812701009,2797,2447,1753,1753,186,1567,0,694,350
2812701010,2789,1878,1335,1335,364,971,0,543,911
2812701011,1747,1402,976,976,135,841,0,426,345
2812701012,2378,1476,1005,1005,249,756,0,471,902
2812701013,1303,1182,818,818,89,729,0,364,121
2812701014,1389,1216,860,860,71,789,0,356,173
2812701015,2591,1727,1148,1148,271,877,0,579,864
2812701016,1942,1648,1065,1065,156,909,0,583,294
2812701017,2725,2380,1762,1762,189,1573,0,618,345
2812701018,2357,2118,1625,1625,203,1422,0,493,239
2812701019,1430,1283,937,937,119,818,0,346,147
2812701020,1445,1324,890,890,112,778,0,434,121
2812701021,2013,1541,982,982,180,802,0,559,472
2812701022,2514,2217,1617,1617,253,1364,0,600,297
2812701023,2321,2061,1535,1535,173,1362,0,526,260
2812701024,1990,1800,1193,1193,142,1051,0,607,190
2812701025,1248,1120,801,801,90,711,0,319,128
2812701026,1367,1222,917,917,107,810,0,305,145
2812701027,1157,1006,726,726,94,632,0,280,151
2812701028,2058,1823,1329,1329,157,1172,0,494,235
2812701029,2785,2500,1844,1844,232,1612,0,656,285
2812701030,1105,945,702,702,62,640,0,243,160
2812701031,1756,1557,1138,1138,124,1014,0,419,199
2812701032,2562,2214,1635,1635,277,1358,0,579,348
2812701033,1404,1209,788,788,87,701,0,421,195
2812701034,2437,2184,1698,1698,303,1395,0,486,253
2812701035,2537,2306,1715,1715,363,1352,0,591,231
2812701036,2455,2272,1448,1448,254,1194,0,824,183
2812701037,2793,2429,1889,1889,247,1642,0,540,364
2812701038,3075,2713,2117,2117,414,1703,0,596,362
2812701039,1474,1322,1009,1009,147,862,0,313,152
2812701040,2523,2285,1768,1768,348,1420,0,517,238
2812701041,1544,1401,1051,1051,147,904,0,350,143
2812701042,2050,1847,1358,1358,207,1151,0,489,203
2812701043,2315,2111,1660,1660,326,1334,0,451,204
2812701044,1728,1592,1245,1245,245,1000,0,347,136
2812701045,2233,2065,1597,1597,309,1288,0,468,168
2812701046,2552,2310,1847,1847,351,1496,0,463,242
2812701047,1028,854,641,641,86,555,0,213,174
2812701048,1211,1069,728,728,73,655,0,341,142
2812701049,1553,1395,1039,1039,214,825,0,356,158
2812801001,534,495,407,407,132,275,0,88,39
2812901001,2541,1946,1535,1535,357,1178,0,411,595
2812901002,1837,1366,989,989,244,745,0,377,471
2812901003,3077,2528,1963,1963,395,1568,0,565,549
2812901004,2375,1913,1390,1390,274,1116,0,523,462
2812901005,1735,1380,1036,1036,167,869,0,344,355
2812901006,1538,1327,1027,1027,178,849,0,300,211
2813001001,1565,1286,915,915,141,774,0,371,279
2813001002,1959,1556,1074,1074,194,880,0,482,403
2813001003,1759,1508,1097,1097,147,950,0,411,251
2813001004,1665,1268,837,837,124,713,0,431,397
2813001005,2165,1987,1448,1448,178,1270,0,539,178
2813001006,1533,1242,944,944,114,830,0,298,291
2813001007,1968,1606,1165,1165,152,1013,0,441,362
2813001008,1571,1337,966,966,97,869,0,371,234
2813001009,1979,1577,1033,1033,159,874,0,544,402
2813001010,1598,1269,774,774,122,652,0,495,329
2813001011,2349,2032,1493,1493,238,1255,0,539,317
2813001012,1655,1388,1011,1011,127,884,0,377,267
2813001013,1166,1032,797,797,70,727,0,235,134
2813001014,1797,1462,904,904,118,786,0,558,335
2813001015,1756,1603,1260,1260,150,1110,0,343,153
2813001016,2047,1804,1505,1505,198,1307,0,299,243
2813001017,1721,1596,1203,1203,111,1092,0,393,125
2813001018,1683,1484,1181,1181,135,1046,0,303,199
2813001019,1970,1816,1532,1532,204,1328,0,284,154
2813001020,1316,1057,744,744,78,666,0,313,259
2813001021,1591,1318,993,993,141,852,0,325,273
2813001022,1342,1209,896,896,82,814,0,313,133
2813001023,1526,1427,1151,1151,162,989,0,276,99
2813101001,2317,1739,1349,1349,727,622,0,390,578
2813101002,1492,1248,896,896,362,534,0,352,244
2813101003,2357,1969,1535,1535,873,662,0,434,388
2813101004,1927,1719,1346,1346,579,767,0,373,208
2813101005,1426,1228,910,910,366,544,0,318,198
2813101006,2652,2384,1827,1827,735,1092,0,557,268
2813101007,1951,1761,1404,1404,452,952,0,357,190
2813102001,1511,1240,979,979,547,432,0,261,271
2813102002,2391,2015,1629,1629,985,644,0,386,376
2813201001,1180,882,753,753,244,509,0,129,298
2813201002,1905,1483,1217,1217,383,834,0,266,422
2813201003,1410,1210,983,983,254,729,0,227,200
2813201004,2943,2489,2026,2026,405,1621,0,463,454
2813201005,1979,1688,1346,1346,470,876,0,342,291
2813201006,3778,2532,2025,2025,442,1583,0,507,1246
2813201007,3112,2650,2195,2195,369,1826,0,455,462
2813201008,2517,1946,1557,1557,211,1346,0,389,571
2813301001,1584,1375,1127,1127,401,726,0,248,209
2813301002,2724,2373,1906,1906,772,1134,0,467,351
2813301003,2633,2186,1737,1737,746,991,0,449,447
2813301004,1357,1207,1036,1036,440,596,0,171,150
2813401001,912,724,516,516,140,376,0,208,188
2813401002,1044,792,533,533,143,390,0,259,252
2813401003,1282,994,645,645,176,469,0,349,288
2813401004,1975,1527,1004,1004,220,784,0,523,448
2813401005,1896,1459,977,977,267,710,0,482,437
2813401006,1624,1281,842,842,229,613,0,439,343
2813401007,980,764,517,517,141,376,0,247,216
2813401008,1483,1104,776,776,279,497,0,328,379
2813401009,1468,1187,816,816,221,595,0,371,281
2813401010,848,605,418,418,127,291,0,187,243
2813401011,1168,800,516,516,136,380,0,284,368
2813401012,2131,1619,1027,1027,217,810,0,592,512
2813401014,1628,1215,831,831,197,634,0,384,413
2813401015,1583,1152,715,715,128,587,0,437,431
2813401017,1160,896,590,590,114,476,0,306,264
2813401018,2035,1653,1081,1081,189,892,0,572,382
2813401019,1937,1710,1136,1136,218,918,0,574,227
2813401020,1063,849,563,563,147,416,0,286,214
2813401021,1052,875,603,603,120,483,0,272,177
2813401022,744,574,371,371,86,285,0,203,170
2813401023,687,561,370,370,76,294,0,191,126
2813401024,1098,859,587,587,142,445,0,272,239
2813401025,1720,1389,924,924,220,704,0,465,331
2813401026,1305,1163,747,747,110,637,0,416,142
2813401027,2388,1951,1214,1214,194,1020,0,737,437
2813401028,1285,1093,701,701,132,569,0,392,192
2813401029,1763,1513,1002,1002,176,826,0,511,250
2813401030,1010,962,635,635,49,586,0,327,48
2813401031,1630,1460,986,986,138,848,0,474,170
2813401032,1974,1520,1198,1198,78,1120,0,322,454
2813401033,2899,2183,1596,1596,78,1518,0,587,716
2813401034,946,837,565,565,88,477,0,272,109
2813401035,2146,2034,1346,1346,148,1198,0,688,112
2813401036,1478,1363,980,980,182,798,0,383,115
2813401037,1872,1721,1313,1313,293,1020,0,408,151
2813401038,2001,1784,1320,1320,235,1085,0,464,217
2813401039,2280,2038,1589,1589,378,1211,0,449,242
2813401040,960,923,601,601,54,547,0,322,37
2813401041,2011,1836,1370,1370,235,1135,0,466,175
2813401042,2044,1727,1237,1237,259,978,0,490,317
2813401043,2985,2591,2073,2073,166,1907,0,518,394
2813401044,3268,2948,2412,2412,495,1917,0,536,320
2813401045,3345,2947,2429,2429,602,1827,0,518,398
2813401046,1834,1645,1319,1319,314,1005,0,326,189
2813401047,2543,2036,1487,1487,172,1315,0,549,507
2813401048,2209,2008,1612,1612,380,1232,0,396,201
2813401049,1219,1125,829,829,147,682,0,296,94
2813401050,2607,2478,2121,2121,499,1622,0,357,129
2813401051,1827,1542,1076,1076,138,938,0,466,285
2813401052,1900,1692,1322,1322,231,1091,0,370,208
2813401053,1460,1359,1156,1156,252,904,0,203,101
2813501001,1163,1051,870,870,297,573,0,181,112
2813601001,856,784,624,624,239,385,0,160,72
2813701001,2486,2187,1805,1805,597,1208,0,382,299
2813801001,73,66,53,53,19,34,0,13,7
2814001001,1373,1281,996,996,92,904,0,285,92
2814001002,954,882,655,655,40,615,0,227,72
2814001003,1640,1558,1259,1259,111,1148,0,299,82
2814101001,2719,2217,1700,1700,303,1397,0,517,502
2814101002,2221,1806,1416,1416,311,1105,0,390,415
2814101003,3109,2697,2168,2168,423,1745,0,529,412
2814101004,1044,958,679,679,81,598,0,279,86
2814301001,77,75,56,56,18,38,0,19,2
2814401001,2712,2225,1664,1664,378,1286,0,561,487
2814401002,1635,1433,1115,1115,189,926,0,318,202
2814401003,2120,1958,1517,1517,217,1300,0,441,162
2814401004,2140,1833,1428,1428,222,1206,0,405,307
2814501001,1581,1386,1086,1086,73,1013,0,300,195
2814501002,1992,1637,1341,1341,191,1150,0,296,355
2814601001,2610,2158,1929,1929,722,1207,0,229,452
2814701001,1274,1168,968,968,284,684,0,200,106
2814801001,1370,1098,648,648,206,442,0,450,272
2814801002,1619,1393,903,903,274,629,0,490,226
2814801003,1115,927,557,557,167,390,0,370,188
2814801004,922,783,456,456,138,318,0,327,139
2814801005,1138,747,500,500,182,318,0,247,391
2814801006,1683,1358,826,826,220,606,0,532,325
2814801007,1471,1076,767,767,287,480,0,309,395
2814801008,983,802,449,449,104,345,0,353,181
2814801009,1042,852,485,485,133,352,0,367,190
2814801010,1923,1573,1059,1059,302,757,0,514,350
2814801011,1714,1534,1007,1007,219,788,0,527,180
2814801012,2168,1902,1305,1305,303,1002,0,597,266
2814801013,2552,1975,1458,1458,435,1023,0,517,577
2814801014,2134,1776,1161,1161,273,888,0,615,358
2814801015,1630,1323,925,925,300,625,0,398,307
2814801016,1566,1291,846,846,240,606,0,445,275
2814801017,1481,1310,967,967,321,646,0,343,171
2814801018,910,797,468,468,119,349,0,329,113
2814801019,1545,1431,1078,1078,333,745,0,353,114
2814801020,1543,1397,1076,1076,298,778,0,321,146
2814801021,1387,1237,984,984,276,708,0,253,150
2814801022,2238,1978,1633,1633,477,1156,0,345,260
2814801023,1437,1199,962,962,294,668,0,237,238
2814801024,1499,1328,971,971,259,712,0,357,171
2814801025,1514,1197,633,633,132,501,0,564,317
2814802001,1819,1493,1116,1116,341,775,0,377,326
2814802002,2384,1944,1385,1385,458,927,0,559,440
2814802003,1176,860,448,448,155,293,0,412,316
2814802004,1967,1554,1133,1133,324,809,0,421,413
2814802005,1504,1057,708,708,204,504,0,349,447
2814802006,1497,1093,678,678,209,469,0,415,404
2814802007,1056,882,466,466,117,349,0,416,174
2814802008,1547,1027,620,620,212,408,0,407,520
2814802009,1647,1175,804,804,218,586,0,371,472
2814802010,1412,1153,754,754,145,609,0,399,259
2814802011,1650,1233,868,868,207,661,0,365,417
2814802012,1150,950,617,617,105,512,0,333,200
2814802013,1375,1055,722,722,192,530,0,333,320
2814802014,1902,1524,1054,1054,251,803,0,470,378
2814802015,1539,1377,908,908,220,688,0,469,162
2814802016,2308,2022,1640,1640,545,1095,0,382,286
2814802017,1931,1680,1269,1269,395,874,0,411,251
2814802018,2434,2281,1796,1796,487,1309,0,485,153
2814802019,1964,1762,1483,1483,413,1070,0,279,202
2814802020,1843,1655,1237,1237,339,898,0,418,188
2814802021,2329,2064,1723,1723,396,1327,0,341,265
2814802022,2076,1616,1415,1415,381,1034,0,201,460
2814802023,2531,2110,1761,1761,427,1334,0,349,421
2814802024,2307,2043,1618,1618,423,1195,0,425,264
2814802025,2784,2339,1969,1969,461,1508,0,370,445
2814802026,2060,1862,1599,1599,356,1243,0,263,198
2814803001,1041,640,370,370,113,257,0,270,401
2814803002,1683,860,519,519,228,291,0,341,823
2814803003,2031,1150,747,747,310,437,0,403,881
2814803005,2056,1622,1175,1175,359,816,0,447,434
2814803006,2344,2182,1649,1649,428,1221,0,533,162
2814803007,1703,1481,1161,1161,306,855,0,320,222
2814803008,1231,1032,779,779,220,559,0,253,199
2814803009,1671,1511,1257,1257,401,856,0,254,160
2814804001,1485,977,668,668,256,412,0,309,508
2814804002,1527,875,607,607,231,376,0,268,652
2814804003,1457,1134,776,776,287,489,0,358,323
2814804004,1735,1215,820,820,300,520,0,395,520
2814804005,1443,1034,676,676,226,450,0,358,409
2814804006,1679,1116,798,798,333,465,0,318,563
2814804007,1444,805,507,507,195,312,0,298,639
2814804008,1405,1138,699,699,205,494,0,439,267
2814804009,1187,715,447,447,187,260,0,268,472
2814804010,1238,1046,704,704,170,534,0,342,192
2814804011,869,711,483,483,143,340,0,228,158
2814804012,1117,743,487,487,191,296,0,256,374
2814804013,1647,1326,972,972,329,643,0,354,321
2814804014,1245,939,601,601,201,400,0,338,306
2814804015,1727,1380,916,916,278,638,0,464,347
2814804016,1314,1141,677,677,227,450,0,464,173
2814804017,882,708,501,501,138,363,0,207,174
2814804018,1726,1299,866,866,295,571,0,433,427
2814804019,2350,1968,1525,1525,447,1078,0,443,382
2814901001,2222,2033,1533,1533,151,1382,0,500,189
2814901002,2993,2690,1974,1974,133,1841,0,716,303
2814901003,1504,1276,980,980,100,880,0,296,228
2814901004,1699,1518,1200,1200,136,1064,0,318,181
2815001001,1832,1707,1430,1430,407,1023,0,277,125
2815001002,1191,1099,873,873,244,629,0,226,92
2815001003,1238,1164,963,963,220,743,0,201,74
2815101001,1496,1258,1019,1019,326,693,0,239,238
2815102001,1417,1127,945,945,293,652,0,182,290
2815102002,1799,1474,1132,1132,340,792,0,342,325
2815201001,1979,1599,1218,1218,209,1009,0,381,380
2815201002,2268,1933,1448,1448,215,1233,0,485,335
2815201003,2510,2237,1722,1722,232,1490,0,515,273
2815201004,2100,1821,1348,1348,238,1110,0,473,279
2815201005,2587,2272,1759,1759,232,1527,0,513,315
2815201006,2598,2258,1721,1721,228,1493,0,537,340
2815201007,2484,2282,1757,1757,345,1412,0,525,202
2815201008,2797,2542,2040,2040,356,1684,0,502,255
2815201009,2513,2244,1769,1769,214,1555,0,475,269
2815201010,1292,1185,863,863,161,702,0,322,107
2815301001,942,839,598,598,69,529,0,241,103
2815401001,2820,2442,1948,1948,509,1439,0,494,378
2815401002,1744,1543,1273,1273,375,898,0,270,201
2815401003,1405,1265,968,968,288,680,0,297,140
2815401004,1856,1662,1371,1371,439,932,0,291,194
2815501001,643,585,553,553,236,317,0,32,58
2815601001,1450,1265,909,909,138,771,0,356,185
2815701001,867,762,678,678,284,394,0,84,105
2815801001,916,790,702,702,212,490,0,88,126
2815901001,768,694,541,541,216,325,0,153,74
2816001001,2675,1937,1560,1560,516,1044,0,377,738
2816001002,2263,1748,1428,1428,354,1074,0,320,515
2816001003,2830,2483,1870,1870,209,1661,0,613,347
2816001004,3006,2624,2060,2060,251,1809,0,564,382
2816001005,1526,1382,1129,1129,273,856,0,253,144
2816101001,1993,1611,1114,1114,328,786,0,497,382
2816101002,2129,1693,1168,1168,300,868,0,525,436
2816101003,1918,1528,1009,1009,221,788,0,519,390
2816101004,1254,932,642,642,205,437,0,290,322
2816101005,1172,864,578,578,183,395,0,286,308
2816101006,2159,1576,933,933,286,647,0,643,583
2816101007,1861,1499,946,946,227,719,0,553,362
2816101008,2502,2314,1671,1671,386,1285,0,643,188
2816101009,1421,1205,841,841,229,612,0,364,216
2816101010,2449,2088,1458,1458,299,1159,0,630,361
2816101011,2860,2584,1836,1836,486,1350,0,748,276
2816101012,2564,2303,1805,1805,485,1320,0,498,261
2816101013,2018,1826,1383,1383,344,1039,0,443,192
2816101014,1485,1358,1033,1033,213,820,0,325,127
2816101015,1915,1756,1317,1317,309,1008,0,439,159
2816101016,1770,1596,1196,1196,301,895,0,400,174
2816101017,2099,1755,1165,1165,304,861,0,590,344
2816101018,3021,2681,2073,2073,465,1608,0,608,340
2816101019,1482,1379,1105,1105,297,808,0,274,103
2816101020,3243,3006,2348,2348,496,1852,0,658,237
2816101021,2196,2006,1577,1577,413,1164,0,429,190
2816101022,2373,2069,1648,1648,307,1341,0,421,304
2816102001,1840,1384,906,906,259,647,0,478,456
2816102002,2324,2017,1379,1379,361,1018,0,638,307
2816102003,1807,1410,933,933,238,695,0,477,397
2816102004,2509,2053,1325,1325,352,973,0,728,456
2816102005,1831,1337,826,826,230,596,0,511,494
2816102006,1107,990,541,541,159,382,0,449,117
2816102007,1464,1220,809,809,208,601,0,411,244
2816102008,3053,2526,1794,1794,536,1258,0,732,527
2816102009,2412,1961,1524,1524,455,1069,0,437,451
2816102010,3663,3220,2575,2575,588,1987,0,645,443
2816102011,2085,1885,1394,1394,360,1034,0,491,200
2816102012,2232,2041,1612,1612,434,1178,0,429,191
2816102013,1765,1593,1278,1278,303,975,0,315,172
2816201001,3082,2642,2145,2145,498,1647,0,497,440
2816201002,824,717,549,549,40,509,0,168,107
2816301001,587,520,435,435,164,271,0,85,67
2816401001,2424,2053,1770,1770,493,1277,0,283,371
2816401002,1892,1671,1254,1254,203,1051,0,417,221
2816501001,2755,2154,1879,1879,702,1177,0,275,601
2816601001,427,370,313,313,99,214,0,57,57
2816701001,2024,1584,1311,1311,252,1059,0,273,440
2816701002,2086,1947,1571,1571,102,1469,0,376,139
2816701003,1989,1726,1387,1387,260,1127,0,339,263
2816701004,2615,2412,1961,1961,174,1787,0,451,203
2816701005,2252,1993,1714,1714,275,1439,0,279,259
2816701006,1145,1032,870,870,117,753,0,162,113
2816801001,1834,1465,1272,1272,397,875,0,193,369
2816901001,2032,1741,1352,1352,45,1307,0,389,291
2817001001,1874,1634,1487,1487,587,900,0,147,240
2817001002,1476,1330,1220,1220,525,695,0,110,146
2817101001,1604,1350,1142,1142,522,620,0,208,254
2817101002,1649,1265,1071,1071,466,605,0,194,384
2817101003,1390,1109,900,900,374,526,0,209,281
2817101004,1694,1435,1126,1126,247,879,0,309,259
2817201001,2324,2100,1699,1699,399,1300,0,401,224
2817201002,2386,2125,1570,1570,105,1465,0,555,261
2817201003,1881,1752,1204,1204,68,1136,0,548,129
2817201004,787,708,439,439,18,421,0,269,79
2817201005,2601,2336,1889,1889,214,1675,0,447,265
2817201006,3059,2754,2307,2307,188,2119,0,447,305
2817301001,694,594,481,481,163,318,0,113,100
2817401001,2491,2141,1643,1643,373,1270,0,498,350
2817501001,1382,1171,938,938,170,768,0,233,211
2817601001,2667,2195,1589,1589,218,1371,0,606,472
2817601002,1723,1355,947,947,35,912,0,408,368
2817601003,2824,2416,1867,1867,153,1714,0,549,408
2817601004,2056,1712,1314,1314,92,1222,0,398,344
2817601005,1936,1560,1128,1128,111,1017,0,432,376
2817601006,3549,2362,1682,1682,251,1431,0,680,1187
2817601007,3080,2308,1786,1786,299,1487,0,522,772
2817601008,2485,1801,1287,1287,151,1136,0,514,684
2817701001,2471,1981,1601,1601,400,1201,0,380,490
2817701002,2208,1764,1332,1332,253,1079,0,432,444
2817701003,3219,2642,2045,2045,382,1663,0,597,577
2817701004,3027,2567,1911,1911,301,1610,0,656,460
2817701005,3496,3013,2329,2329,379,1950,0,684,483
