Estadística del Padrón Continuo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.- Madrid, Comunidad de ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Población por sexo, Sección y nacionalidad (principales nacionalidades).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unidades: Personas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CUSEC,Total Población,Españoles,Total Extranjeros,Total Unión Europea,Alemania,Bulgaria,Francia,Italia,Polonia,Portugal,Reino Unido,Rumanía,Total Europa No Comunitaria,Rusia,Ucrania,Total Africa,Argelia,Marruecos,Nigeria,Senegal,Total América,Argentina,Bolivia,Brasil,Colombia,Cuba,Chile,Ecuador,Paraguay,Perú,República Dominicana,Uruguay,Venezuela,Total Asia,China,Pakistán,Oceanía y Apátridas
2800601030,2215,2106,109,53,3,0,9,12,3,8,0,16,6,0,1,2,0,0,0,0,47,3,0,2,7,1,0,5,4,16,0,0,1,1,0,0,0
2800601031,1670,1547,123,26,3,0,0,2,0,0,2,16,8,0,6,9,0,2,0,0,61,0,2,0,9,0,0,9,11,13,2,0,6,17,12,0,2
2800601032,2212,1998,214,64,0,1,4,9,1,9,1,37,7,1,5,41,5,33,0,0,78,1,0,4,15,2,0,10,14,6,5,0,12,24,8,1,0
2800601033,2256,1884,372,225,29,1,38,50,0,20,33,13,10,2,1,4,0,1,0,0,115,10,17,5,7,0,8,4,18,8,1,0,8,18,0,0,0
2800601034,1364,1187,177,93,17,0,22,9,0,0,22,7,4,1,2,1,0,1,0,0,61,6,5,1,4,0,3,1,4,6,0,0,5,18,0,0,0
2800601035,913,700,213,107,4,0,24,5,2,18,22,11,12,0,5,4,0,3,0,0,58,4,10,3,1,0,1,1,15,12,1,0,1,32,0,0,0
2800601036,2167,1630,537,269,22,3,42,32,3,27,47,48,17,0,2,17,0,8,1,0,174,6,15,7,25,2,6,9,39,14,2,0,8,55,0,0,5
2800601037,3244,2811,433,230,21,4,72,32,0,23,35,11,27,7,8,3,1,1,0,0,101,12,10,3,11,1,8,4,14,4,2,2,4,65,15,0,7
2800601038,1662,1517,145,42,0,3,0,13,2,1,2,14,13,0,4,7,0,3,1,3,78,4,0,2,23,2,0,19,7,11,0,1,3,5,4,1,0
2800601039,2819,2449,370,234,21,0,48,18,1,28,40,10,12,1,2,9,0,0,0,0,88,1,3,4,0,0,1,5,14,9,1,0,17,27,0,0,0
2800601040,1982,1577,405,237,20,0,59,36,6,8,23,19,8,2,6,17,0,3,0,11,108,10,5,8,13,0,1,1,18,10,4,0,7,35,2,0,0
2800601041,2316,1833,483,307,43,1,66,29,21,16,44,14,17,7,0,7,0,1,0,0,107,7,7,16,2,0,1,0,7,6,2,0,5,45,12,0,0
2800601042,1454,1202,252,33,0,0,1,4,4,1,0,19,8,0,1,44,0,42,0,0,127,2,11,3,9,0,0,15,20,10,30,0,5,40,2,0,0
2800601043,1173,855,318,60,0,7,0,5,4,1,1,37,8,0,1,54,2,41,5,0,170,3,5,3,21,11,1,22,38,17,18,2,4,26,14,0,0
2800601044,1882,1734,148,32,4,0,5,3,0,5,1,8,2,0,1,20,5,4,1,0,73,2,2,5,16,0,3,2,0,4,8,0,4,21,8,0,0
2800601045,1697,1572,125,42,3,2,0,7,0,2,0,22,0,0,0,22,0,20,0,0,51,7,1,0,9,0,0,10,4,6,5,2,1,8,3,0,2
2800601046,956,780,176,43,2,2,1,0,5,1,0,27,37,0,1,12,0,6,0,0,71,3,0,1,6,0,1,21,22,4,6,1,1,12,9,1,1
2800601047,1020,958,62,15,1,0,3,2,1,0,2,5,10,0,10,3,0,2,0,0,27,3,0,1,0,0,0,5,9,4,0,0,2,7,0,0,0
2800601048,2200,1909,291,149,39,2,18,29,2,11,15,14,16,4,3,3,0,2,0,0,89,0,10,1,4,4,4,3,23,4,1,1,3,34,8,0,0
2800601049,1705,1638,67,27,2,2,1,3,0,4,1,12,2,0,0,3,0,3,0,0,26,0,1,6,3,2,0,2,3,3,0,0,3,9,4,0,0
2800601050,1802,1752,50,36,4,1,6,9,0,1,4,1,0,0,0,0,0,0,0,0,8,2,0,0,1,0,0,0,1,0,0,1,2,6,6,0,0
2800601051,2324,2256,68,39,1,3,2,10,1,7,4,3,3,0,3,3,0,2,0,0,23,2,1,2,5,0,0,1,2,0,0,0,8,0,0,0,0
2800601052,1380,1356,24,8,0,0,4,1,0,1,2,0,3,1,0,0,0,0,0,0,13,3,0,0,0,3,0,1,1,1,0,0,1,0,0,0,0
2800601053,2266,2207,59,33,5,0,7,3,0,11,4,0,2,2,0,0,0,0,0,0,15,3,0,0,2,0,0,0,2,1,0,0,2,9,0,0,0
2800601054,1872,1748,124,34,2,1,2,8,4,7,4,2,6,5,0,31,0,19,2,0,37,5,1,0,11,1,1,0,2,2,3,0,9,16,14,0,0
2800601055,2267,2163,104,51,6,1,0,22,4,2,3,8,6,2,2,0,0,0,0,0,36,2,0,3,6,6,0,0,2,2,3,1,6,11,6,0,0
2800601056,1827,1681,146,55,0,8,0,13,1,5,4,21,9,0,2,26,0,16,0,1,46,6,6,2,5,6,3,5,1,2,1,0,4,10,7,0,0
2800601057,1990,1886,104,49,2,0,5,13,4,5,13,1,3,1,1,2,0,0,0,0,44,7,1,4,5,2,2,0,0,0,1,1,4,6,0,0,0
2800601058,1463,1426,37,9,0,3,1,0,3,1,0,0,0,0,0,3,0,1,0,0,23,0,0,3,4,1,0,1,0,5,1,0,6,2,0,0,0
2800601059,3154,2599,555,284,29,1,56,58,2,48,34,15,14,1,2,9,0,3,0,0,167,17,24,8,4,0,9,2,24,12,0,0,13,81,0,0,0
2800601060,986,882,104,50,7,3,6,10,0,12,6,1,12,2,1,5,0,5,0,0,30,2,0,2,5,1,0,1,2,6,0,0,6,7,0,0,0
2800601061,1102,1011,91,38,4,1,3,6,1,7,0,10,11,0,0,16,4,4,0,2,22,4,1,1,6,0,0,0,2,1,4,0,1,0,0,0,4
2800601062,1556,1505,51,19,1,0,7,1,0,1,1,3,2,0,2,1,0,1,0,0,27,3,0,0,12,0,0,1,3,1,0,0,2,1,0,0,1
2800601063,1714,1614,100,43,0,6,5,7,2,9,3,4,10,4,4,6,0,6,0,0,29,4,1,1,5,0,2,1,1,0,1,1,2,12,0,0,0
2800601064,1696,1639,57,24,3,0,0,9,0,2,3,3,1,0,0,3,0,0,0,0,20,3,0,3,2,0,0,4,2,1,2,0,2,9,3,0,0
2800601065,1499,1475,24,12,2,0,2,2,0,3,0,1,0,0,0,1,0,1,0,0,11,1,0,0,1,1,1,5,0,0,0,0,2,0,0,0,0
2800601066,2115,2044,71,30,0,2,4,8,1,7,1,4,6,1,3,3,0,1,1,0,26,1,0,5,5,1,3,0,2,1,0,1,5,6,1,0,0
2800701001,1278,1142,136,30,0,6,1,2,1,1,1,17,15,1,13,37,0,22,5,0,48,0,3,0,5,0,0,9,0,23,0,0,3,6,1,5,0
2800701002,1953,1565,388,66,2,9,1,2,3,5,2,41,27,0,24,157,0,137,6,0,104,5,7,1,20,0,1,19,2,17,21,1,2,34,16,17,0
2800701003,1393,1207,186,51,1,6,0,0,2,2,1,39,17,2,13,40,0,32,4,0,64,1,7,1,12,0,0,13,4,12,5,0,3,14,11,0,0
2800701004,1335,1079,256,65,0,0,0,3,6,1,1,53,54,3,44,45,0,35,0,0,72,0,7,3,13,0,0,14,5,8,11,0,5,20,10,6,0
2800701005,1611,1370,241,76,0,0,0,3,8,1,0,63,25,1,24,61,0,52,1,0,66,2,3,0,3,5,1,29,1,4,1,1,1,13,11,2,0
2800701006,961,780,181,66,0,9,0,1,1,2,1,48,10,0,10,19,0,15,0,0,73,1,0,1,6,0,0,13,0,12,27,0,5,13,9,4,0
2800701007,1464,1104,360,73,2,6,2,3,5,0,0,53,34,5,29,103,0,88,3,0,99,7,5,3,20,0,0,30,2,10,4,1,4,51,39,0,0
2800701008,2019,1588,431,127,0,9,0,4,7,3,0,102,33,0,28,124,0,108,4,0,129,2,7,4,20,2,0,35,6,23,14,1,6,17,14,1,1
2800701010,1537,1192,345,63,0,0,0,9,7,3,0,42,24,1,23,91,1,72,3,0,126,1,7,0,16,2,3,39,5,21,11,0,6,41,20,20,0
2800701011,1494,1140,354,91,0,8,0,1,2,2,0,78,43,0,42,72,5,55,10,0,121,2,7,1,13,1,0,49,1,23,18,0,0,27,26,0,0
2800701012,1350,1053,297,90,1,5,0,5,4,2,0,73,20,1,17,76,3,58,7,0,98,3,12,8,12,0,4,18,5,22,2,0,5,13,12,0,0
2800701013,1138,923,215,28,0,2,3,0,3,1,0,19,18,5,13,84,0,70,11,0,75,0,8,2,13,4,0,19,6,4,16,0,0,10,2,0,0
2800701014,904,749,155,37,1,0,0,2,0,2,0,31,22,0,21,50,0,45,2,0,43,1,2,2,6,3,0,9,5,8,3,0,1,3,3,0,0
2800701015,1112,968,144,18,1,0,0,2,3,1,1,6,1,0,0,60,0,58,0,0,38,4,1,5,3,2,0,11,2,1,7,0,1,27,27,0,0
2800701016,2972,2583,389,110,7,10,0,16,8,9,0,56,83,5,72,74,1,23,2,4,106,3,4,14,19,5,4,12,0,10,14,3,5,16,12,0,0
2800701017,2008,1966,42,15,1,3,0,1,0,2,4,4,0,0,0,3,0,0,0,0,13,1,0,0,4,1,1,2,0,1,0,0,3,11,3,0,0
2800701018,1045,1013,32,8,0,3,0,0,0,1,1,2,3,1,2,1,0,1,0,0,12,2,0,1,5,2,0,0,0,0,0,0,2,8,8,0,0
2800701019,1748,1617,131,38,0,0,1,8,2,4,1,19,7,3,4,43,0,28,0,0,29,1,0,0,1,5,2,6,0,3,1,0,3,14,13,0,0
2800701020,2661,2541,120,49,1,3,1,8,5,7,0,21,3,0,3,5,2,1,2,0,50,3,0,0,25,3,4,1,0,6,3,0,1,13,12,0,0
2800702001,1038,912,126,27,1,0,1,1,0,0,0,21,37,0,35,9,0,0,5,0,50,0,10,0,3,2,5,6,0,5,6,0,0,3,0,2,0
2800702002,767,683,84,18,0,0,3,0,2,0,0,13,33,0,22,5,1,3,1,0,28,0,0,0,8,2,0,6,1,4,0,0,2,0,0,0,0
2800702003,1360,1218,142,32,0,2,0,1,1,0,4,24,50,1,42,2,0,1,0,0,42,4,6,0,6,0,2,3,1,13,5,0,0,16,0,0,0
2800702004,1083,975,108,29,0,2,0,0,3,0,0,23,24,0,23,10,0,5,5,0,44,1,10,3,4,3,0,0,0,7,1,0,0,1,0,0,0
2800702005,1239,1125,114,43,0,10,0,3,7,0,1,20,13,0,8,14,0,1,0,0,41,5,5,0,9,5,1,0,3,5,4,1,0,3,2,0,0
2800702006,1531,1406,125,51,2,4,0,1,4,2,2,34,35,0,35,3,2,1,0,0,30,0,1,2,2,6,1,4,2,5,3,0,1,6,5,0,0
2800702007,695,642,53,18,1,2,1,0,3,0,0,11,16,0,14,2,0,0,1,0,17,2,1,2,0,1,0,4,0,1,0,0,0,0,0,0,0
2800702008,696,672,24,4,0,0,0,2,2,0,0,0,2,1,1,1,0,0,0,0,17,1,6,0,1,0,0,0,0,3,0,0,4,0,0,0,0
2800702009,1221,1108,113,42,1,2,0,3,8,3,0,19,11,0,9,15,1,2,1,0,38,4,5,1,2,0,0,10,0,9,0,0,1,7,7,0,0
2800702010,908,852,56,22,0,0,0,0,0,0,0,20,3,0,3,0,0,0,0,0,27,0,4,0,6,0,4,4,0,4,1,0,0,4,4,0,0
2800702011,1173,1077,96,22,0,4,0,3,8,0,0,6,24,2,22,5,0,4,0,0,41,3,11,0,11,3,1,5,2,4,0,0,0,4,4,0,0
2800702012,1092,955,137,44,0,19,0,3,1,0,0,21,25,1,17,11,0,10,1,0,52,2,4,1,8,1,0,14,5,7,4,0,0,5,5,0,0
2800702013,1263,1140,123,62,0,16,0,7,3,0,0,36,12,2,7,19,0,15,1,0,30,7,1,0,3,0,3,5,1,4,2,3,1,0,0,0,0
2800702014,1469,1295,174,42,0,13,0,0,11,0,0,16,33,0,30,16,2,5,3,0,45,2,11,3,6,0,0,8,1,12,2,0,0,38,32,0,0
2800702015,1819,1701,118,28,0,0,0,12,3,5,0,7,18,0,18,14,0,12,2,0,51,8,0,1,8,3,0,11,3,6,1,1,3,7,4,0,0
2800702016,2119,2002,117,68,2,0,1,1,12,2,0,49,5,2,2,7,0,1,0,0,22,0,0,1,6,1,0,3,1,2,1,0,3,15,2,4,0
2800702017,1326,1253,73,42,0,2,1,3,0,0,0,36,3,0,3,6,1,2,2,0,22,2,1,0,1,1,2,4,5,4,1,0,1,0,0,0,0
2800702019,1661,1613,48,23,2,2,0,4,0,0,1,13,0,0,0,3,0,3,0,0,14,1,2,0,4,0,0,1,0,5,0,0,0,8,8,0,0
2800702020,1339,1293,46,18,0,5,4,2,1,0,1,5,7,0,7,7,0,5,0,0,6,0,1,0,1,2,0,0,0,0,0,0,2,8,8,0,0
2800702021,1742,1685,57,22,0,5,0,4,0,0,1,11,8,0,8,3,0,3,0,0,23,5,7,0,0,2,0,1,2,1,3,0,1,1,1,0,0
2800702022,1697,1494,203,69,0,27,1,5,3,1,2,30,13,0,13,47,0,37,7,0,56,6,3,0,7,2,1,14,2,7,6,0,0,18,17,0,0
2800702023,743,675,68,26,1,7,1,2,4,0,0,9,2,0,0,11,0,0,6,0,19,0,3,0,14,0,0,1,0,1,0,0,0,10,10,0,0
2800702024,871,812,59,20,0,0,0,1,1,0,0,18,3,1,0,9,0,6,0,0,27,0,10,1,9,1,0,1,0,4,1,0,0,0,0,0,0
2800702025,890,814,76,18,0,0,0,0,3,0,0,15,24,0,24,1,0,1,0,0,19,2,2,2,6,0,0,0,1,5,0,0,0,14,14,0,0
2800702026,664,587,77,27,1,2,1,1,8,0,0,13,16,0,16,3,0,1,0,0,16,3,0,0,1,0,0,1,1,4,0,2,0,15,15,0,0
2800702027,1158,1067,91,40,1,0,1,3,10,0,0,25,6,0,4,6,0,5,1,0,37,2,2,0,1,6,4,4,4,11,1,1,1,2,2,0,0
2800702028,1384,1288,96,27,1,1,0,3,2,2,0,15,5,0,5,8,0,2,2,0,31,5,3,1,1,1,0,0,0,9,7,0,0,25,21,3,0
2800702029,1240,1162,78,29,0,0,0,0,5,0,0,24,1,0,0,13,0,6,1,0,32,1,0,1,2,1,3,9,4,10,1,0,0,3,3,0,0
2800702030,1148,1118,30,17,0,0,0,3,0,0,0,13,1,1,0,2,0,2,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,8,8,0,0
2800702031,1726,1693,33,10,0,0,0,5,0,1,0,4,3,0,3,10,0,10,0,0,9,4,0,0,1,0,0,3,0,0,0,0,0,1,0,0,0
2800702032,2431,2396,35,14,0,2,0,2,1,6,1,0,1,0,1,1,0,0,0,0,11,1,0,0,0,0,0,2,2,1,1,0,2,8,0,8,0
2800702033,2066,1979,87,21,1,0,0,4,1,5,0,10,9,1,8,22,2,7,2,0,35,3,3,2,6,2,0,7,4,1,4,0,1,0,0,0,0
2800702034,2672,2615,57,23,0,0,1,3,5,3,0,10,5,0,5,5,0,3,0,0,15,4,0,0,0,0,0,0,0,5,2,0,1,9,6,0,0
2800702035,1517,1489,28,6,0,0,1,1,3,0,1,0,0,0,0,2,0,0,0,0,15,1,4,2,1,1,0,0,1,3,0,1,1,5,5,0,0
2800702036,855,825,30,11,0,0,0,2,1,0,0,7,1,0,0,7,0,3,0,0,9,0,1,0,1,0,0,5,0,0,0,0,0,2,2,0,0
2800702037,1265,1228,37,20,4,0,2,4,1,0,0,6,3,3,0,7,0,1,0,0,4,2,0,0,1,0,0,0,0,1,0,0,0,3,3,0,0
2800702038,1961,1888,73,34,2,0,4,12,2,0,3,11,0,0,0,6,0,5,1,0,18,4,1,0,0,0,0,0,0,4,0,1,2,15,15,0,0
2800703001,1849,1586,263,80,1,3,0,0,11,1,1,62,40,3,36,45,2,19,4,0,73,0,14,0,12,2,6,13,9,7,6,0,2,25,11,12,0
2800703002,1129,924,205,81,0,0,1,8,8,0,0,64,4,0,4,37,0,27,5,0,71,2,3,2,12,2,4,16,1,5,7,0,0,12,5,7,0
2800703003,816,739,77,18,1,0,0,1,0,0,0,16,8,0,8,30,0,26,1,0,20,1,1,0,5,0,0,5,0,5,1,0,0,1,1,0,0
2800703004,1227,1038,189,69,0,7,1,0,6,2,0,53,18,2,13,40,0,15,11,0,44,5,1,0,10,1,1,10,2,5,6,1,0,18,15,1,0
2800703005,1415,1255,160,57,0,10,0,1,4,3,0,39,19,0,19,27,0,10,6,0,50,0,0,4,5,3,0,20,1,5,10,0,0,7,3,0,0
2800703006,922,784,138,54,0,4,1,0,7,2,0,38,11,1,8,15,0,8,2,0,57,4,5,0,16,0,0,9,2,9,8,0,1,1,0,0,0
2800703007,925,767,158,54,0,4,0,0,4,1,0,45,15,0,11,38,1,19,0,0,37,2,2,1,7,2,0,6,3,2,6,2,4,14,6,0,0
2800703008,916,732,184,39,0,6,0,4,1,0,0,26,13,1,7,47,0,33,3,0,71,0,10,0,7,1,0,26,1,21,2,0,1,14,12,0,0
2800703009,1253,1108,145,77,0,12,0,4,4,0,0,56,6,0,5,8,0,0,0,0,34,0,7,0,9,0,0,13,0,4,1,0,0,20,19,0,0
2800703010,1379,1086,293,103,0,2,0,2,13,4,1,79,16,2,14,79,0,53,7,0,71,1,8,0,7,0,1,14,3,18,9,1,4,24,12,10,0
2800703011,832,776,56,23,0,1,0,0,1,0,1,19,17,2,15,5,0,1,4,0,11,3,0,1,0,2,0,2,1,0,0,0,2,0,0,0,0
2800703012,1752,1662,90,42,0,5,0,0,2,1,0,32,6,0,6,5,0,1,0,0,31,1,0,0,10,0,7,4,5,1,1,0,0,6,5,0,0
2800703013,1440,1319,121,54,0,9,0,0,9,5,0,29,13,0,11,9,0,1,0,0,36,0,1,1,6,1,2,5,0,18,0,0,1,9,9,0,0
2800703014,1404,1273,131,92,0,0,0,0,5,3,0,84,6,0,5,6,1,1,4,0,23,0,0,0,2,0,1,5,1,6,0,0,1,4,4,0,0
2800703015,1265,1178,87,37,0,0,0,2,5,0,0,30,15,0,6,0,0,0,0,0,34,0,5,2,3,0,0,3,2,6,6,0,5,1,0,0,0
2800703016,1211,1141,70,35,0,0,0,4,2,4,0,23,7,0,5,13,0,10,0,0,14,2,3,1,1,1,0,3,0,0,0,0,1,1,0,0,0
2800703017,1260,1161,99,39,0,0,0,1,1,0,0,35,12,0,10,8,0,3,1,0,27,0,6,1,3,1,1,7,0,6,1,0,0,13,10,1,0
2800703018,1384,1262,122,35,0,0,1,0,6,5,0,23,16,0,16,21,0,14,0,0,44,1,8,1,0,0,2,10,1,12,2,1,1,6,4,0,0
2800703019,1636,1484,152,65,0,7,0,0,0,3,0,54,18,0,18,17,0,14,0,0,39,2,1,1,8,2,1,5,2,11,1,1,1,13,13,0,0
2800703020,1188,1091,97,40,0,0,1,0,10,0,1,28,6,0,6,6,0,2,1,0,40,0,5,0,6,1,0,3,0,10,4,1,1,5,5,0,0
2800703021,1284,1153,131,69,1,3,0,3,9,3,0,50,16,0,13,9,0,5,0,4,28,0,5,3,3,0,3,2,3,5,2,0,1,9,7,0,0
2800703022,852,807,45,18,2,0,0,0,0,0,0,16,7,0,7,4,0,1,0,0,16,2,4,2,1,0,0,2,0,2,0,0,0,0,0,0,0
2800703023,840,748,92,42,0,0,1,0,4,0,0,37,16,0,16,5,0,1,3,0,22,0,0,1,4,0,0,7,3,1,2,1,1,7,3,0,0
2800703024,1183,1069,114,50,0,2,1,1,9,3,0,34,23,0,22,9,0,4,0,0,28,2,0,0,4,1,1,2,1,6,4,0,3,4,4,0,0
2800703025,1102,970,132,61,0,2,0,2,3,0,0,54,10,0,1,11,0,3,2,0,37,1,3,5,9,0,1,9,0,3,2,0,0,13,12,0,0
2800703026,934,776,158,52,0,3,0,0,5,0,0,43,18,6,11,41,0,31,5,0,36,1,0,0,11,0,1,5,6,3,8,0,1,11,1,10,0
2800703027,789,742,47,22,0,0,0,0,13,0,0,9,5,0,5,6,3,1,0,0,14,4,2,1,0,0,0,6,0,1,0,0,0,0,0,0,0
2800703028,623,555,68,28,0,2,0,2,1,2,0,21,16,0,14,4,0,4,0,0,15,1,0,0,1,0,1,0,0,0,3,2,4,5,5,0,0
2800703029,998,817,181,48,0,3,0,0,3,1,0,38,22,1,18,60,1,51,2,0,48,0,5,0,9,2,1,9,1,12,9,0,0,3,3,0,0
2800704001,916,661,255,32,0,3,1,2,7,1,1,17,22,1,20,86,2,83,0,0,78,1,2,3,7,0,0,18,9,17,15,0,2,36,12,23,1
2800704002,1108,783,325,50,0,2,1,0,4,2,1,39,6,0,6,135,0,126,0,0,101,3,6,0,14,0,0,22,7,32,16,0,1,33,0,33,0
2800704003,1286,927,359,59,2,9,1,2,6,3,1,34,32,2,27,138,0,116,1,0,118,4,7,1,15,0,6,33,7,12,27,0,1,12,6,6,0
2800704004,1464,1083,381,90,0,6,0,0,6,2,0,76,20,0,16,150,1,116,4,0,105,3,9,2,14,2,3,33,1,11,19,0,2,16,8,7,0
2800704005,1182,876,306,60,0,3,2,3,7,2,0,43,14,1,8,150,0,132,0,1,56,1,8,1,6,0,0,13,0,18,9,0,0,26,4,17,0
2800704006,881,800,81,24,1,5,0,1,3,0,0,14,14,0,14,19,0,19,0,0,22,0,0,1,3,0,0,10,0,1,3,1,1,2,0,1,0
2800704007,1762,1642,120,44,0,8,0,1,13,0,0,22,14,0,8,12,0,9,0,0,32,4,2,0,2,0,0,12,1,1,1,0,2,18,7,9,0
2800704008,1713,1575,138,41,0,0,0,1,4,0,0,35,38,0,35,15,0,6,3,0,35,0,2,4,1,0,1,8,1,10,0,0,0,9,8,0,0
2800704009,1638,1263,375,113,1,13,0,8,8,3,1,79,36,0,33,114,1,102,1,1,100,1,1,1,17,1,0,28,4,19,22,0,3,12,4,8,0
2800704010,845,678,167,65,0,5,0,2,8,0,0,49,5,0,3,43,0,35,4,0,44,5,5,0,3,0,0,5,1,6,9,0,0,10,4,5,0
2800704011,1376,1072,304,76,1,12,2,4,9,2,0,45,35,4,24,76,1,64,2,0,95,1,11,2,20,1,0,20,0,21,12,0,6,22,9,13,0
2800704012,1104,862,242,73,1,5,0,2,7,3,0,55,34,0,33,55,0,46,5,0,61,2,3,1,15,0,0,16,0,15,3,0,1,19,19,0,0
2800704013,1361,1101,260,101,0,8,0,3,5,5,0,78,26,4,22,55,0,54,0,0,66,2,0,1,13,0,0,25,2,10,10,1,0,12,12,0,0
2800704014,984,857,127,30,0,0,0,0,9,0,0,21,12,0,10,32,0,20,3,0,27,0,9,0,5,2,0,7,0,3,0,0,1,26,23,0,0
2800704015,1615,1463,152,55,1,5,0,2,10,0,0,36,48,1,46,11,0,5,4,0,22,0,0,0,3,1,0,3,0,6,6,0,2,16,16,0,0
2800704016,1249,1153,96,17,0,4,0,0,2,0,0,11,13,1,6,12,0,8,4,0,40,1,6,0,10,0,4,8,0,2,2,0,3,14,6,0,0
2800704017,1115,963,152,43,0,0,1,3,0,0,0,39,15,0,11,41,0,30,2,0,46,0,1,4,6,1,4,15,4,5,1,0,2,7,6,0,0
2800704018,1556,1465,91,39,0,1,0,1,17,0,0,20,13,0,9,12,0,6,4,0,27,2,1,1,2,0,1,9,3,5,1,0,1,0,0,0,0
2800704019,1030,973,57,17,0,0,0,1,0,0,0,15,7,3,4,4,0,0,1,0,26,1,0,5,0,0,1,1,0,4,3,1,3,3,0,2,0
2800704020,1727,1645,82,40,1,0,1,3,8,0,1,26,9,0,9,3,0,1,0,0,30,11,0,3,3,1,0,3,0,5,2,0,0,0,0,0,0
2800704021,1287,1057,230,46,0,8,1,0,4,1,0,31,18,2,14,103,0,85,0,0,44,0,6,0,7,0,4,17,1,3,0,1,0,19,7,11,0
2800704022,1166,1078,88,22,0,2,0,4,0,0,0,14,9,0,9,8,0,6,0,0,44,4,8,0,9,0,4,5,3,9,0,0,0,5,5,0,0
2800704023,2078,2048,30,18,1,2,0,0,1,3,0,9,2,1,1,5,0,4,1,0,4,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0
2800704024,1690,1672,18,7,1,0,1,2,0,0,0,1,2,0,0,1,0,0,0,0,7,1,0,1,3,0,2,0,0,0,0,0,0,1,0,0,0
2800704025,2460,2407,53,19,1,0,0,3,4,3,1,6,7,1,1,3,0,2,0,0,19,1,0,0,6,0,0,1,1,6,0,0,2,5,5,0,0
2800704026,2231,2186,45,14,0,0,0,3,2,1,2,5,1,0,1,7,1,3,1,0,12,0,0,0,3,4,1,1,0,0,0,0,1,11,9,0,0
2800704027,2798,2722,76,30,0,0,1,7,13,2,0,7,9,0,9,1,0,0,1,0,17,1,0,0,6,0,0,2,2,3,0,0,2,19,19,0,0
2800704028,2702,2655,47,20,4,0,1,1,1,1,2,10,1,0,0,0,0,0,0,0,11,0,0,0,1,0,0,0,0,3,1,2,1,15,15,0,0
2800704029,1018,1011,7,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0
2800704030,2025,1896,129,33,1,2,2,0,5,0,2,18,13,0,2,40,0,25,0,1,36,2,1,0,6,4,0,11,0,5,2,0,3,7,7,0,0
2800704031,1450,1365,85,32,0,3,1,5,7,0,1,13,11,0,11,15,0,15,0,0,24,2,0,0,3,3,0,3,3,1,2,0,4,3,3,0,0
2800704032,1644,1576,68,25,0,0,0,10,1,0,0,14,11,0,7,15,0,13,0,1,17,2,2,2,4,1,1,0,0,0,2,0,0,0,0,0,0
2800704033,1809,1734,75,19,0,3,2,5,3,0,1,3,33,1,26,11,0,7,1,0,11,0,0,3,2,0,1,3,0,1,0,0,0,1,0,0,0
2800704034,1881,1794,87,27,2,2,0,4,4,2,1,9,17,3,10,4,0,4,0,0,36,1,1,6,4,3,3,4,3,2,7,0,0,3,1,2,0
2800704035,1365,1289,76,25,2,0,1,7,9,1,1,3,11,1,9,16,3,10,1,0,21,4,0,2,5,2,1,2,0,3,1,0,0,3,0,0,0
2800801001,2535,2126,409,109,3,0,1,9,7,13,2,72,15,1,11,253,0,251,2,0,29,6,1,1,2,2,1,2,5,6,2,0,0,3,0,0,0
2800901001,2751,2427,324,180,22,3,20,16,0,5,52,21,7,0,5,6,0,1,0,0,112,20,6,5,7,3,3,3,15,1,1,0,12,19,7,0,0
2800901002,2797,2547,250,90,5,8,1,2,0,0,0,73,4,0,2,43,0,42,1,0,100,2,8,3,24,7,1,31,1,7,5,7,0,13,11,0,0
2800901003,1884,1645,239,79,0,6,0,4,7,0,2,60,10,0,10,57,1,56,0,0,75,3,3,0,4,6,0,27,1,17,6,0,0,18,10,1,0
2800901004,1770,1546,224,112,6,5,2,9,4,6,1,79,9,0,4,23,0,23,0,0,70,10,0,9,12,8,0,12,3,3,2,4,3,10,6,1,0
2800901005,2291,2100,191,81,7,1,1,2,0,2,2,66,0,0,0,14,0,12,0,0,79,3,9,3,4,3,0,19,1,20,6,0,2,17,12,0,0
2800901006,1446,1300,146,49,2,2,1,4,3,0,0,36,7,0,6,24,0,23,0,0,59,4,1,1,4,4,1,19,3,5,7,1,5,7,6,1,0
2800901007,2111,1949,162,74,2,5,8,3,1,5,4,42,4,1,1,16,3,13,0,0,44,1,1,5,8,3,0,7,0,4,3,0,4,23,11,3,1
2800901008,2884,2696,188,103,12,9,18,8,6,4,7,30,4,2,2,6,0,6,0,0,70,4,0,1,13,0,6,7,2,11,5,1,11,5,0,0,0
2800901009,2214,2070,144,55,5,0,2,6,3,2,2,34,9,0,7,21,0,21,0,0,54,7,6,1,2,1,2,13,6,3,1,0,1,4,0,0,1
