TIPO_ELECCION;ANIO;MES;VUELTA;COD_PROV;COD_MUN;DIST_ELEC;COD_CAND;VOTOS_CAND;CAND_OBTENIDOS
02;2015;12;1;01;034;99;000596;00000000;000
02;2015;12;1;01;034;99;000610;00000000;000
02;2015;12;1;01;034;99;000682;00000001;000
02;2015;12;1;01;034;99;000757;00000001;000
02;2015;12;1;01;034;99;000897;00000000;000
02;2015;12;1;01;034;99;001127;00000000;000
02;2015;12;1;01;034;99;001156;00000028;000
02;2015;12;1;01;034;99;001279;00000001;000
02;2015;12;1;01;034;99;001381;00000000;000
02;2015;12;1;01;036;99;000025;00002438;000
02;2015;12;1;01;036;99;000049;00001101;000
02;2015;12;1;01;036;99;000059;00001426;000
02;2015;12;1;01;036;99;000170;00000305;000
02;2015;12;1;01;036;99;000231;00001859;000
02;2015;12;1;01;036;99;000596;00000029;000
02;2015;12;1;01;036;99;000610;00000068;000
02;2015;12;1;01;036;99;000682;00000298;000
02;2015;12;1;01;036;99;000757;00000012;000
02;2015;12;1;01;036;99;000897;00000016;000
02;2015;12;1;01;036;99;001127;00000006;000
02;2015;12;1;01;036;99;001156;00002978;000
02;2015;12;1;01;036;99;001279;00000007;000
02;2015;12;1;01;036;99;001381;00000003;000
02;2015;12;1;01;037;99;000025;00000142;000
02;2015;12;1;01;037;99;000049;00000065;000
02;2015;12;1;01;037;99;000059;00000021;000
02;2015;12;1;01;037;99;000170;00000013;000
02;2015;12;1;01;037;99;000231;00000079;000
02;2015;12;1;01;037;99;000596;00000001;000
02;2015;12;1;01;037;99;000610;00000001;000
02;2015;12;1;01;037;99;000682;00000006;000
02;2015;12;1;01;037;99;000757;00000000;000
02;2015;12;1;01;037;99;000897;00000001;000
02;2015;12;1;01;037;99;001127;00000001;000
02;2015;12;1;01;037;99;001156;00000087;000
02;2015;12;1;01;037;99;001279;00000000;000
02;2015;12;1;01;037;99;001381;00000000;000
02;2015;12;1;01;039;99;000025;00000025;000
02;2015;12;1;01;039;99;000049;00000033;000
02;2015;12;1;01;039;99;000059;00000030;000
02;2015;12;1;01;039;99;000170;00000010;000
02;2015;12;1;01;039;99;000231;00000010;000
02;2015;12;1;01;039;99;000596;00000000;000
02;2015;12;1;01;039;99;000610;00000000;000
02;2015;12;1;01;039;99;000682;00000006;000
02;2015;12;1;01;039;99;000757;00000000;000
