TIPO_ELECCION;ANIO;MES;VUELTA;COD_CCAA;COD_PROV;COD_MUN;DISTRITO;MUNICIPIO;COD_DIST_ELEC;COD_PART_JUD;COD_DIP_PROV;COD_COM;POBLACION_DER;N_MESAS;CENSO;CENSO_ESCR;CENSO_CERE;VOTOS_CERE;VOTOS_1AVANCE;VOTOS_2AVANCE;VOTOS_BLANCO;VOTOS_NULOS;VOTOS_CAND;ESCANIOS;VOTOS_REFR_SI;VOTOS_REFR_NO;DATOS_OFIC
04;2011;05;1;17;03;076;99;Guardamar del Segura;0;065;065;000;00016423;00018;00009436;00009436;00001128;00000000;00003925;00005333;00000135;00000137;00006561;017;00000000;00000000;S
04;2011;05;1;17;03;077;99;Fondó de les Neus (El)/Hondón de las Nieves;0;066;066;000;00002948;00003;00001725;00001725;00000328;00000000;00000852;00001184;00000026;00000024;00001337;011;00000000;00000000;S
04;2011;05;1;17;03;078;99;Hondón de los Frailes;0;066;066;000;00001202;00002;00000848;00000848;00000332;00000000;00000402;00000539;00000011;00000004;00000636;009;00000000;00000000;S
04;2011;05;1;17;03;079;99;Ibi;0;009;009;000;00023861;00041;00018094;00018094;00000102;00000000;00008274;00010970;00000287;00000255;00013577;021;00000000;00000000;S
04;2011;05;1;17;03;080;99;Jacarilla;0;099;099;000;00002100;00002;00001387;00001387;00000098;00000000;00000724;00000998;00000005;00000026;00001155;011;00000000;00000000;S
04;2011;05;1;17;03;081;99;Xaló;0;063;063;000;00003269;00004;00001783;00001784;00000382;00000000;00000751;00001047;00000016;00000011;00001278;011;00000000;00000000;S
04;2011;05;1;17;03;082;99;Jávea/Xàbia;0;063;063;000;00031909;00025;00015845;00015845;00004237;00000000;00005867;00007895;00000168;00000254;00009212;021;00000000;00000000;S
04;2011;05;1;17;03;083;99;Jijona/Xixona;0;014;014;000;00007407;00013;00005794;00005794;00000077;00000000;00002570;00003183;00000054;00000044;00004030;013;00000000;00000000;S
04;2011;05;1;17;03;084;99;Lorcha/Orxa (L');0;009;009;000;00000715;00001;00000616;00000616;00000022;00000000;00000345;00000497;00000003;00000006;00000565;007;00000000;00000000;S
04;2011;05;1;17;03;085;99;Llíber;0;063;063;000;00001056;00001;00000737;00000737;00000460;00000000;00000245;00000427;00000004;00000010;00000501;009;00000000;00000000;S
04;2011;05;1;17;03;088;99;Monforte del Cid;0;066;066;000;00007606;00011;00005571;00005472;00000195;00000000;00002335;00003214;00000107;00000098;00003852;013;00000000;00000000;S
04;2011;05;1;17;03;089;99;Monóvar/Monòver;0;066;066;000;00012928;00023;00009921;00009921;00000194;00000000;00004689;00006104;00000153;00000284;00007288;017;00000000;00000000;S
04;2011;05;1;17;03;090;99;Mutxamel;0;014;014;000;00023066;00030;00016568;00016568;00000421;00000000;00006735;00008704;00000246;00000192;00010865;021;00000000;00000000;S
04;2011;05;1;17;03;091;99;Murla;0;063;063;000;00000629;00001;00000392;00000392;00000134;00000000;00000195;00000241;00000003;00000008;00000293;007;00000000;00000000;S
04;2011;05;1;17;03;092;99;Muro de Alcoy;0;009;009;000;00008961;00018;00006834;00006834;00000056;00000000;00003123;00004099;00000089;00000043;00005105;013;00000000;00000000;S
04;2011;05;1;17;03;093;99;Novelda;0;066;066;000;00027104;00043;00020023;00020022;00000366;00000000;00008950;00011749;00000344;00000362;00014088;021;00000000;00000000;S
04;2011;05;1;17;03;094;99;Nucia (La);0;139;139;000;00018225;00023;00011661;00011661;00003305;00000000;00004074;00005369;00000108;00000076;00006785;017;00000000;00000000;S
04;2011;05;1;17;03;095;99;Ondara;0;063;063;000;00006570;00010;00004636;00004646;00000153;00000000;00002278;00002964;00000035;00000026;00003626;013;00000000;00000000;S
04;2011;05;1;17;03;096;99;Onil;0;140;140;000;00007723;00013;00005913;00005913;00000061;00000000;00002459;00003273;00000134;00000177;00003938;013;00000000;00000000;S
04;2011;05;1;17;03;097;99;Orba;0;063;063;000;00002629;00003;00001492;00001492;00000528;00000000;00000592;00000918;00000011;00000010;00001025;011;00000000;00000000;S
04;2011;05;1;17;03;098;99;Orxeta;0;139;139;000;00000875;00001;00000666;00000666;00000154;00000000;00000366;00000440;00000032;00000042;00000449;007;00000000;00000000;S
04;2011;05;1;17;03;099;99;Orihuela;0;099;099;000;00087113;00088;00046036;00046036;00004723;00000000;00020198;00027065;00000466;00000378;00032083;025;00000000;00000000;S
04;2011;05;1;17;03;100;99;Parcent;0;063;063;000;00001085;00002;00000812;00000812;00000265;00000000;00000432;00000612;00000010;00000012;00000673;009;00000000;00000000;S
04;2011;05;1;17;03;101;99;Pedreguer;0;063;063;000;00007603;00010;00005062;00005062;00000403;00000000;00002120;00002902;00000045;00000076;00003661;013;00000000;00000000;S
04;2011;05;1;17;03;102;99;Pego;0;063;063;000;00011208;00014;00007778;00007752;00000417;00000000;00004041;00005241;00000072;00000114;00006078;017;00000000;00000000;S
04;2011;05;1;17;03;103;99;Penàguila;0;009;009;000;00000324;00001;00000303;00000303;00000008;00000000;00000207;00000244;00000001;00000004;00000276;007;00000000;00000000;S
04;2011;05;1;17;03;104;99;Petrer;0;066;066;000;00034634;00049;00026830;00026861;00000080;00000000;00010102;00013179;00000475;00000268;00017210;021;00000000;00000000;S
04;2011;05;1;17;03;105;99;Pinós (El)/Pinoso;0;066;066;000;00007909;00011;00005510;00005525;00000211;00000000;00002489;00003423;00000061;00000186;00004178;013;00000000;00000000;S
04;2011;05;1;17;03;106;99;Planes;0;009;009;000;00000850;00001;00000665;00000665;00000032;00000000;00000300;00000433;00000007;00000009;00000564;007;00000000;00000000;S
04;2011;05;1;17;03;107;99;Polop;0;139;139;000;00004294;00005;00002553;00002553;00000282;00000000;00001049;00001364;00000050;00000084;00001621;011;00000000;00000000;S
04;2011;05;1;17;03;109;99;Rafal;0;099;099;000;00004181;00005;00002764;00002764;00000059;00000000;00001513;00001989;00000017;00000028;00002376;011;00000000;00000000;S
04;2011;05;1;17;03;110;99;Ràfol d'Almúnia (El);0;063;063;000;00000726;00001;00000404;00000404;00000106;00000000;00000217;00000282;00000001;00000001;00000316;007;00000000;00000000;S
04;2011;05;1;17;03;111;99;Redován;0;099;099;000;00007467;00011;00005240;00005240;00000035;00000000;00002662;00003528;00000070;00000087;00004099;013;00000000;00000000;S
04;2011;05;1;17;03;112;99;Relleu;0;139;139;000;00001279;00001;00000834;00000834;00000142;00000000;00000400;00000568;00000003;00000009;00000684;009;00000000;00000000;S
04;2011;05;1;17;03;113;99;Rojales;0;065;065;000;00020953;00010;00007265;00007265;00003104;00000000;00002834;00003831;00000039;00000084;00004359;021;00000000;00000000;S
04;2011;05;1;17;03;114;99;Romana (La);0;066;066;000;00002602;00003;00001793;00001795;00000171;00000000;00000811;00001157;00000010;00000033;00001406;011;00000000;00000000;S
04;2011;05;1;17;03;115;99;Sagra;0;063;063;000;00000465;00001;00000342;00000342;00000074;00000000;00000200;00000263;00000003;00000004;00000301;007;00000000;00000000;S
04;2011;05;1;17;03;116;99;Salinas;0;066;066;000;00001549;00002;00001234;00001234;00000063;00000000;00000674;00000929;00000004;00000011;00001062;009;00000000;00000000;S
04;2011;05;1;17;03;117;99;Sanet y Negrals;0;063;063;000;00000727;00001;00000485;00000485;00000098;00000000;00000300;00000357;00000008;00000001;00000397;007;00000000;00000000;S
04;2011;05;1;17;03;118;99;San Fulgencio;0;065;065;000;00012144;00007;00005600;00005600;00003257;00000000;00001692;00002333;00000038;00000023;00002716;017;00000000;00000000;S
04;2011;05;1;17;03;119;99;Sant Joan d'Alacant;0;014;014;000;00022138;00028;00016101;00016101;00000293;00000000;00006808;00008589;00000252;00000200;00010757;021;00000000;00000000;S
04;2011;05;1;17;03;120;99;San Miguel de Salinas;0;099;099;000;00008057;00006;00003497;00003497;00001175;00000000;00001296;00001825;00000042;00000084;00002043;013;00000000;00000000;S
04;2011;05;1;17;03;121;99;Santa Pola;0;065;065;000;00032507;00042;00022115;00022116;00001778;00000000;00008095;00010515;00000290;00000203;00012891;021;00000000;00000000;S
04;2011;05;1;17;03;122;99;San Vicente del Raspeig/Sant Vicent del Raspeig;0;014;014;000;00054088;00074;00040646;00040647;00000278;00000000;00014812;00018812;00000526;00000323;00024022;025;00000000;00000000;S
04;2011;05;1;17;03;123;99;Sax;0;140;140;000;00010099;00014;00007510;00007510;00000090;00000000;00003300;00004391;00000171;00000095;00005339;017;00000000;00000000;S
04;2011;05;1;17;03;124;99;Sella;0;139;139;000;00000649;00001;00000514;00000514;00000028;00000000;00000337;00000410;00000006;00000005;00000463;007;00000000;00000000;S
04;2011;05;1;17;03;125;99;Senija;0;063;063;000;00000661;00001;00000405;00000405;00000069;00000000;00000221;00000275;00000002;00000000;00000334;007;00000000;00000000;S
04;2011;05;1;17;03;127;99;Tàrbena;0;139;139;000;00000801;00001;00000492;00000492;00000094;00000000;00000262;00000359;00000012;00000010;00000396;007;00000000;00000000;S
04;2011;05;1;17;03;128;99;Teulada;0;063;063;000;00014778;00010;00007742;00007742;00003831;00000000;00002531;00003249;00000055;00000087;00003891;017;00000000;00000000;S
04;2011;05;1;17;03;129;99;Tibi;0;014;014;000;00001745;00002;00001319;00001319;00000136;00000000;00000660;00000846;00000021;00000018;00001011;009;00000000;00000000;S
04;2011;05;1;17;03;131;99;Tormos;0;063;063;000;00000380;00001;00000287;00000287;00000105;00000000;00000174;00000222;00000002;00000003;00000235;007;00000000;00000000;S
04;2011;05;1;17;03;132;99;Torremanzanas/Torre de les Maçanes (La);0;014;014;000;00000788;00001;00000632;00000633;00000055;00000000;00000313;00000479;00000003;00000001;00000541;007;00000000;00000000;S
04;2011;05;1;17;03;133;99;Torrevieja;0;099;099;000;00101091;00085;00046139;00044820;00006544;00000000;00015591;00019971;00000251;00000218;00023691;027;00000000;00000000;S
04;2011;05;1;17;03;135;99;Vall d'Ebo (La);0;063;063;000;00000272;00001;00000251;00000251;00000021;00000000;00000130;00000166;00000003;00000000;00000207;007;00000000;00000000;S
04;2011;05;1;17;03;136;99;Vall de Gallinera;0;063;063;000;00000662;00001;00000531;00000531;00000035;00000000;00000207;00000305;00000031;00000023;00000356;007;00000000;00000000;S
04;2011;05;1;17;03;137;99;Vall de Laguar (La);0;063;063;000;00000981;00003;00000779;00000779;00000064;00000000;00000362;00000526;00000032;00000008;00000594;007;00000000;00000000;S
04;2011;05;1;17;03;138;99;Verger (El);0;063;063;000;00004858;00006;00003336;00003336;00000179;00000000;00001657;00002082;00000055;00000056;00002351;011;00000000;00000000;S
04;2011;05;1;17;03;139;99;Villajoyosa/Vila Joiosa (La);0;139;139;000;00034344;00044;00022517;00022517;00000796;00000000;00009120;00011741;00000348;00000202;00014466;021;00000000;00000000;S
04;2011;05;1;17;03;140;99;Villena;0;140;140;000;00034968;00052;00026463;00026463;00000228;00000000;00010575;00014321;00000431;00000298;00018306;021;00000000;00000000;S
04;2011;05;1;17;03;901;99;Poblets (Els);0;063;063;000;00003310;00003;00001951;00001951;00000876;00000000;00000835;00001061;00000017;00000014;00001207;011;00000000;00000000;S
04;2011;05;1;17;03;902;99;Pilar de la Horadada;0;099;099;000;00022555;00019;00011097;00011098;00001593;00000000;00004307;00006000;00000122;00000067;00007214;021;00000000;00000000;S
04;2011;05;1;17;03;903;99;Montesinos (Los);0;099;099;000;00005147;00004;00002826;00002826;00000431;00000000;00001334;00001858;00000025;00000020;00002172;013;00000000;00000000;S
04;2011;05;1;17;03;904;99;San Isidro;0;065;065;000;00001874;00002;00001448;00001448;00000030;00000000;00000649;00000938;00000020;00000006;00001141;009;00000000;00000000;S
04;2011;05;1;17;12;001;99;Atzeneta del Maestrat;0;072;072;000;00001409;00002;00001119;00001119;00000022;00000000;00000529;00000809;00000009;00000017;00000913;009;00000000;00000000;S
04;2011;05;1;17;12;003;99;Albocàsser;0;003;003;000;00001439;00002;00001137;00001137;00000065;00000000;00000505;00000743;00000033;00000014;00000869;009;00000000;00000000;S
04;2011;05;1;17;12;004;99;Alcalà de Xivert;0;100;100;000;00007860;00009;00005154;00005154;00000760;00000000;00002065;00002958;00000060;00000076;00003580;013;00000000;00000000;S
04;2011;05;1;17;12;005;99;Alcora (L');0;072;072;000;00011029;00014;00008187;00008187;00000106;00000000;00003566;00004717;00000162;00000091;00005591;017;00000000;00000000;S
04;2011;05;1;17;12;007;99;Alfondeguilla;0;082;082;000;00000874;00001;00000751;00000751;00000010;00000000;00000426;00000562;00000014;00000019;00000654;007;00000000;00000000;S
04;2011;05;1;17;12;008;99;Algimia de Almonacid;0;104;104;000;00000326;00001;00000251;00000251;00000020;00000000;00000142;00000183;00000004;00000011;00000211;007;00000000;00000000;S
04;2011;05;1;17;12;009;99;Almazora/Almassora;0;040;040;000;00025628;00027;00017486;00017486;00000374;00000000;00005627;00008191;00000265;00000279;00010419;021;00000000;00000000;S
04;2011;05;1;17;12;010;99;Almedíjar;0;104;104;000;00000267;00001;00000280;00000280;00000001;00000000;00000189;00000232;00000002;00000003;00000266;007;00000000;00000000;S
04;2011;05;1;17;12;011;99;Almenara;0;082;082;000;00006007;00008;00004826;00004826;00000162;00000000;00002158;00003008;00000065;00000047;00003764;013;00000000;00000000;S
04;2011;05;1;17;12;012;99;Altura;0;104;104;000;00003949;00004;00002852;00002852;00000099;00000000;00001260;00001908;00000042;00000081;00002198;011;00000000;00000000;S
04;2011;05;1;17;12;016;99;Artana;0;082;082;000;00001971;00003;00001592;00001592;00000006;00000000;00000802;00001122;00000027;00000048;00001324;009;00000000;00000000;S
04;2011;05;1;17;12;018;99;Azuébar;0;104;104;000;00000345;00001;00000333;00000333;00000000;00000000;00000222;00000266;00000003;00000002;00000301;007;00000000;00000000;S
04;2011;05;1;17;12;021;99;Betxí;0;082;082;000;00005938;00007;00004484;00004484;00000045;00000000;00002156;00002982;00000051;00000041;00003609;013;00000000;00000000;S
04;2011;05;1;17;12;022;99;Bejís;0;140;140;000;00000426;00001;00000378;00000378;00000009;00000000;00000205;00000283;00000003;00000008;00000306;007;00000000;00000000;S
04;2011;05;1;17;12;026;99;Benasal;0;003;003;000;00001297;00002;00000960;00000960;00000011;00000000;00000387;00000643;00000027;00000048;00000679;009;00000000;00000000;S
04;2011;05;1;17;12;027;99;Benicarló;0;138;138;000;00026616;00029;00017260;00017260;00000339;00000000;00006657;00008674;00000312;00000217;00010705;021;00000000;00000000;S
04;2011;05;1;17;12;028;99;Benicasim/Benicàssim;0;040;040;000;00018206;00020;00012492;00012492;00000420;00000000;00004828;00006531;00000320;00000189;00008095;017;00000000;00000000;S
04;2011;05;1;17;12;029;99;Benlloch;0;040;040;000;00001181;00002;00000870;00000871;00000097;00000000;00000471;00000641;00000008;00000015;00000740;009;00000000;00000000;S
04;2011;05;1;17;12;031;99;Borriol;0;040;040;000;00005075;00007;00003861;00003862;00000139;00000000;00001588;00002150;00000073;00000107;00002655;013;00000000;00000000;S
04;2011;05;1;17;12;032;99;Borriana/Burriana;0;082;082;000;00034896;00039;00023786;00023778;00000376;00000000;00009331;00012397;00000475;00000305;00014781;021;00000000;00000000;S
04;2011;05;1;17;12;033;99;Cabanes;0;040;040;000;00003089;00004;00002175;00002175;00000186;00000000;00000978;00001430;00000020;00000032;00001682;011;00000000;00000000;S
04;2011;05;1;17;12;034;99;Càlig;0;138;138;000;00002217;00002;00001585;00001585;00000081;00000000;00000774;00001064;00000016;00000018;00001280;011;00000000;00000000;S
04;2011;05;1;17;12;036;99;Canet lo Roig;0;100;100;000;00000870;00001;00000721;00000721;00000053;00000000;00000395;00000533;00000004;00000013;00000604;007;00000000;00000000;S
04;2011;05;1;17;12;039;99;Castellnovo;0;104;104;000;00001071;00001;00000889;00000889;00000013;00000000;00000404;00000689;00000006;00000018;00000800;009;00000000;00000000;S
04;2011;05;1;17;12;040;99;Castellón de la Plana/Castelló de la Plana;0;040;040;000;00180690;00217;00121152;00121143;00004836;00000000;00045957;00057965;00002057;00001281;00072421;027;00000000;00000000;S
04;2011;05;1;17;12;042;99;Catí;0;003;003;000;00000863;00001;00000681;00000681;00000012;00000000;00000284;00000507;00000020;00000017;00000562;007;00000000;00000000;S
04;2011;05;1;17;12;043;99;Caudiel;0;140;140;000;00000766;00001;00000633;00000633;00000003;00000000;00000313;00000435;00000012;00000029;00000489;007;00000000;00000000;S
04;2011;05;1;17;12;044;99;Cervera del Maestre;0;100;100;000;00000717;00001;00000595;00000595;00000059;00000000;00000321;00000443;00000012;00000010;00000531;007;00000000;00000000;S
04;2011;05;1;17;12;045;99;Cinctorres;0;080;080;000;00000493;00001;00000397;00000398;00000004;00000000;00000208;00000288;00000014;00000020;00000301;007;00000000;00000000;S
04;2011;05;1;17;12;046;99;Cirat;0;140;140;000;00000257;00001;00000240;00000240;00000006;00000000;00000148;00000185;00000002;00000001;00000208;007;00000000;00000000;S
04;2011;05;1;17;12;048;99;Cortes de Arenoso;0;072;072;000;00000349;00001;00000285;00000285;00000003;00000000;00000113;00000173;00000006;00000006;00000218;007;00000000;00000000;S
04;2011;05;1;17;12;049;99;Costur;0;072;072;000;00000588;00001;00000472;00000472;00000006;00000000;00000253;00000354;00000003;00000013;00000401;007;00000000;00000000;S
04;2011;05;1;17;12;050;99;Coves de Vinromà (Les);0;003;003;000;00002038;00003;00001563;00001564;00000127;00000000;00000798;00001194;00000009;00000010;00001416;011;00000000;00000000;S
04;2011;05;1;17;12;051;99;Culla;0;003;003;000;00000633;00001;00000528;00000528;00000006;00000000;00000164;00000306;00000002;00000012;00000362;007;00000000;00000000;S
04;2011;05;1;17;12;052;99;Chert/Xert;0;100;100;000;00000897;00001;00000695;00000695;00000063;00000000;00000315;00000480;00000003;00000006;00000597;007;00000000;00000000;S
04;2011;05;1;17;12;053;99;Chilches/Xilxes;0;082;082;000;00002894;00003;00002172;00002172;00000047;00000000;00001126;00001505;00000018;00000021;00001767;011;00000000;00000000;S
04;2011;05;1;17;12;056;99;Chóvar;0;104;104;000;00000349;00001;00000311;00000311;00000002;00000000;00000188;00000256;00000003;00000010;00000270;007;00000000;00000000;S
04;2011;05;1;17;12;057;99;Eslida;0;082;082;000;00000907;00001;00000668;00000668;00000012;00000000;00000333;00000478;00000013;00000019;00000564;007;00000000;00000000;S
04;2011;05;1;17;12;059;99;Fanzara;0;072;072;000;00000370;00001;00000297;00000297;00000022;00000000;00000205;00000240;00000000;00000004;00000265;007;00000000;00000000;S
04;2011;05;1;17;12;060;99;Figueroles;0;072;072;000;00000590;00001;00000474;00000474;00000006;00000000;00000247;00000343;00000014;00000010;00000385;007;00000000;00000000;S
04;2011;05;1;17;12;061;99;Forcall;0;080;080;000;00000538;00001;00000433;00000433;00000004;00000000;00000221;00000277;00000007;00000008;00000323;007;00000000;00000000;S
04;2011;05;1;17;12;067;99;Geldo;0;104;104;000;00000708;00001;00000577;00000577;00000007;00000000;00000311;00000423;00000023;00000047;00000425;007;00000000;00000000;S
